uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0311120432,28.674932,27.839,27.839001,1.1501389,0.28391895,10.5,0.19417374,2362.989417236718,2839.011707025198,1236.2041714756374,165.9628497273655,128.99211534373703,1,12.916666666666666
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,9.333333333333334
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,9.666666666666666
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,10.333333333333334
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,9.666666666666666
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,9.0
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,9.5
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,9.666666666666666
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,9.333333333333334
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,10.583333333333334
L0301084123,15.40263,16.025,16.981251,-0.88299346,0.67888528,9.833333,2.5648136,178.89428406230925,214.93239160025783,93.58901846864265,89.14630967899808,69.28762117228052,2,9.833333333333334
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0306162733,12.714555,13.927,13.927,-1.0632324,0.11789244,10.0,2.6093063,175.84386038744245,211.2674625653826,91.99318124477216,73.58844934018758,57.195509482090095,3,9.25
L0302200827,16.510647,30.233,28.614876,-1.8466667,0.1604311,9.5,0.75512034,607.6256570247783,730.031349780443,317.88097163297954,95.5592162158424,74.27195580529104,4,8.25
L0302200827,16.510647,30.233,28.614876,-1.8466667,0.1604311,9.5,0.75512034,607.6256570247783,730.031349780443,317.88097163297954,95.5592162158424,74.27195580529104,4,8.25
L0302200827,16.510647,30.233,28.614876,-1.8466667,0.1604311,9.5,0.75512034,607.6256570247783,730.031349780443,317.88097163297954,95.5592162158424,74.27195580529104,4,8.25
L0302200827,16.510647,30.233,28.614876,-1.8466667,0.1604311,9.5,0.75512034,607.6256570247783,730.031349780443,317.88097163297954,95.5592162158424,74.27195580529104,4,8.25
L0302200827,16.510647,30.233,28.614876,-1.8466667,0.1604311,9.5,0.75512034,607.6256570247783,730.031349780443,317.88097163297954,95.5592162158424,74.27195580529104,4,8.25
L0302200827,16.510647,30.233,28.614876,-1.8466667,0.1604311,9.5,0.75512034,607.6256570247783,730.031349780443,317.88097163297954,95.5592162158424,74.27195580529104,4,8.25
L0302200827,16.510647,30.233,28.614876,-1.8466667,0.1604311,9.5,0.75512034,607.6256570247783,730.031349780443,317.88097163297954,95.5592162158424,74.27195580529104,4,8.25
L0302200827,16.510647,30.233,28.614876,-1.8466667,0.1604311,9.5,0.75512034,607.6256570247783,730.031349780443,317.88097163297954,95.5592162158424,74.27195580529104,4,8.25
