uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,11.916666666666666
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,12.0
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,11.833333333333334
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,12.333333333333334
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,12.0
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,11.916666666666666
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,11.333333333333334
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,11.75
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,13.166666666666666
L0208195435,38.438034,48.515,46.261375,0.0,1.0,10.166667,0.61782604,976.5467177444988,501.7922467368083,1533.6093881216295,45.366120969053796,162.16328829464976,1,12.5
L0422115900_A6B1,6.842732,4.623,4.8015208,-0.6297226,0.40733337,10.5,3.3980434,177.55393927549054,91.23494911927999,278.8380557970535,8.076068814310727,28.868279840717797,2,9.583333333333334
L0422115900_A6B1,6.842732,4.623,4.8015208,-0.6297226,0.40733337,10.5,3.3980434,177.55393927549054,91.23494911927999,278.8380557970535,8.076068814310727,28.868279840717797,2,11.166666666666666
L0422115900_A6B1,6.842732,4.623,4.8015208,-0.6297226,0.40733337,10.5,3.3980434,177.55393927549054,91.23494911927999,278.8380557970535,8.076068814310727,28.868279840717797,2,10.166666666666666
L0422115900_A6B1,6.842732,4.623,4.8015208,-0.6297226,0.40733337,10.5,3.3980434,177.55393927549054,91.23494911927999,278.8380557970535,8.076068814310727,28.868279840717797,2,10.5
L0422115900_A6B1,6.842732,4.623,4.8015208,-0.6297226,0.40733337,10.5,3.3980434,177.55393927549054,91.23494911927999,278.8380557970535,8.076068814310727,28.868279840717797,2,10.916666666666666
L0422115900_A6B1,6.842732,4.623,4.8015208,-0.6297226,0.40733337,10.5,3.3980434,177.55393927549054,91.23494911927999,278.8380557970535,8.076068814310727,28.868279840717797,2,10.5
