obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.07293169703793731,1,410.346550002,246.6576813074255,16.762743978554262,10.661786008080934,94.67549453363942,68.24492424074963,19.576312588421914,69.32200980809829
