obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.07293175502780071,1,371.680660839,246.53419871172582,16.768998198802514,10.62017651636469,94.74202890869846,68.21996731682178,19.513925465021945,69.30071151680943
