obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.07293184633292997,1,445.970828041,246.15270329577595,16.855263201746407,10.800936913997473,94.65745738493446,68.28366819432549,19.524162304927536,69.24216917721307
