obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.06919467143442151,1,321.924707992,65.20248099082959,83.62271745088674,3.3262884573896194,69.28100468626951,102.02500966931228,32.12631342665234,45.77530485718025
