obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.0693564513459686,1,294.158755715,69.91704104072933,81.52860242003642,4.1494215532767855,78.89621852133497,66.60933346976832,38.51617669020429,46.4518984730937
