obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.069258142736924,1,192.047741902,70.80443541204556,81.78658451472639,3.7521547953729586,65.3767992582328,82.2590285430207,32.580186037810925,47.040364527099506
