index,sim_idx,hdgrid,avg_msc,avg_delays,instant_delays,vol_dep,density,logsum,time
1,1,5.0,-0.060676757598604275,2.091905945896072,2.0918518114248723,9.39522095089167e-5,9.39522095089167e-5,-1433.0429712984815,33.613525487025214
2,1,5.083333333333333,-0.10837248477164181,2.0919550092464614,2.0918524413772546,0.00019004717807986004,0.0002839993875887767,-1433.0429712984815,33.613525487025214
3,1,5.166666666666667,-0.18287912855588723,2.092035074318703,2.0918537453599697,0.0003933920125286037,0.0006773914001172472,-1433.0429712984815,33.613525487025214
4,1,5.25,-0.29101113425665776,2.0921586033399233,2.0918565211394364,0.0008374110008320722,0.0015148024009437333,-1433.0429712984815,33.613525487025214
5,1,5.333333333333333,-0.4424155086037481,2.092346265339017,2.091862619911806,0.0018399080818881789,0.003354710482650392,-1433.0429712984815,33.613525487025214
6,1,5.416666666666667,-0.6592021540472638,2.092638808072718,2.091876443797011,0.004170458676603197,0.007525169153355138,-1433.0429712984815,33.613525487025214
7,1,5.5,-0.9707502676242813,2.093100529624827,2.0919086714086483,0.00972258688804201,0.017247755849779015,-1433.0429712984815,33.613525487025214
8,1,5.583333333333333,-1.4014288332326146,2.093801901635008,2.0919853760961957,0.023140659300141236,0.040388408750038185,-1433.0429712984815,33.613525487025214
9,1,5.666666666666667,-1.9825697420424728,2.094855858361613,2.0921718095809556,0.05624438661527481,0.09663259274680243,-1433.0429712984815,33.613525487025214
10,1,5.75,-2.7352303326786878,2.096378602141954,2.092745730456311,0.17314987291331618,0.26977590632373594,-1433.0429712984815,33.613525487025214
11,1,5.833333333333333,-3.6579736759898682,2.0983354801506775,2.095788529004421,0.9181884550296019,1.1877425560656876,-1433.0429712984815,33.613525487025214
12,1,5.916666666666667,-4.5456558101717315,2.0997669137830415,2.0976328083941973,0.562800247188511,1.7441339654387005,-1433.0429712984815,33.613525487025214
13,1,6.0,-5.551497323498166,2.1010394252605686,2.0986253483704784,0.4094215584676597,2.0435683783174934,-1433.0429712984815,33.613525487025214
14,1,6.083333333333333,-6.85465978675187,2.1025770383926963,2.0979858149940482,0.45383997465829584,1.850630758005963,-1433.0429712984815,33.613525487025214
15,1,6.166666666666667,-8.775021399493399,2.1052876781970404,2.099163636551556,0.5677910522450469,2.205961842875353,-1433.0429712984815,33.613525487025214
16,1,6.25,-11.305388191726829,2.1088488203311306,2.1014432657159974,0.7126458186641215,2.8936917446910853,-1433.0429712984815,33.613525487025214
17,1,6.333333333333333,-14.516289831181405,2.1131651999130114,2.1041756832714573,0.8326622495491006,3.7180211077504928,-1433.0429712984815,33.613525487025214
18,1,6.416666666666667,-18.606498780504104,2.1184588227637375,2.1067671248233295,0.7976811241764401,4.499820126568916,-1433.0429712984815,33.613525487025214
19,1,6.5,-23.91014638110433,2.125334185167391,2.109572186995972,0.8863476143902629,5.346065280240922,-1433.0429712984815,33.613525487025214
20,1,6.583333333333333,-30.862544634404333,2.1345139804355293,2.113638000400796,1.3221204278094034,6.5726601568622804,-1433.0429712984815,33.613525487025214
21,1,6.666666666666667,-39.815736495611795,2.1465124167675507,2.12032936034294,2.2151768731828776,8.591343014497612,-1433.0429712984815,33.613525487025214
22,1,6.75,-50.98478235502667,2.1613923761444394,2.128645434610015,2.842603097276447,11.100177797100761,-1433.0429712984815,33.613525487025214
23,1,6.833333333333333,-64.65435044518759,2.179759353939573,2.1383905837156743,3.4460714221019018,14.040143008177393,-1433.0429712984815,33.613525487025214
24,1,6.916666666666667,-81.33865092649054,2.2025778317121025,2.1509947484972196,4.472569992355614,17.84263033501593,-1433.0429712984815,33.613525487025214
25,1,7.0,-101.42206306568633,2.230657147145788,2.1672306302042386,5.600928872596169,22.74075214641772,-1433.0429712984815,33.613525487025214
26,1,7.083333333333333,-125.12939873691786,2.264751760599262,2.1886034385483093,7.315991203476139,29.18860761925879,-1433.0429712984815,33.613525487025214
27,1,7.166666666666667,-152.29527587206843,2.3047537471836383,2.218680989878789,10.199884457150072,38.262553393432036,-1433.0429712984815,33.613525487025214
28,1,7.25,-182.35429247580635,2.348984050969941,2.2548973223070417,12.174675572839087,49.1884772820689,-1433.0429712984815,33.613525487025214
29,1,7.333333333333333,-214.87411079647165,2.3963998323709865,2.29183773540439,12.460651493764965,60.332845440164775,-1433.0429712984815,33.613525487025214
30,1,7.416666666666667,-249.50722549436767,2.4473482043192787,2.34431109652843,16.91739615926205,76.16327086929998,-1433.0429712984815,33.613525487025214
31,1,7.5,-285.23334252996045,2.4960016166163888,2.401441586230049,21.045190133758013,93.39868208707153,-1433.0429712984815,33.613525487025214
32,1,7.583333333333333,-321.265468862614,2.5403781200526794,2.435322809761362,18.04189443182728,103.62013867134559,-1433.0429712984815,33.613525487025214
33,1,7.666666666666667,-360.36468766381364,2.588800198632597,2.471792008824207,18.30512091144582,114.62234862812602,-1433.0429712984815,33.613525487025214
34,1,7.75,-402.87428614337557,2.641980952475418,2.5079096717278495,18.418529458284915,125.51850540221179,-1433.0429712984815,33.613525487025214
35,1,7.833333333333333,-448.74557070078237,2.7013248967255095,2.552875700985553,22.942315320309625,139.084081491872,-1433.0429712984815,33.613525487025214
36,1,7.916666666666667,-496.69601872064027,2.7644670204713657,2.6219854578829525,32.82510248796815,159.93345781453195,-1433.0429712984815,33.613525487025214
37,1,8.0,-543.940273834123,2.8232742248196425,2.678601976056455,35.72115030581128,177.01381153695218,-1433.0429712984815,33.613525487025214
38,1,8.083333333333334,-591.5755255535277,2.8822822877942516,2.717070582146557,34.12452757686981,188.6192125828773,-1433.0429712984815,33.613525487025214
