run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.08279001522953404,1,1791.025779561,0,109.67424009357326,85.05410507920377,13.265786178134514,76.29051903938557,49.76312802856162,21.647992973866177,53.36227326813215
2,0.08315274161054582,1,197.338149824,0,110.4544564556489,84.9227484938363,13.339012372320422,78.61153540421964,46.993416904973905,15.644612311949972,53.47058528629521
3,0.08278991179086576,1,1899.646583342,0,109.91713470311176,84.98493292841145,13.295814722977843,76.30529865356135,49.75913230626883,21.657429683299274,53.448985913116815
4,0.08282542735004933,1,475.420922069,0,109.83941631808204,85.03984945359467,13.285886780008283,78.85429238852743,48.172451667197194,21.120961770198512,53.44316801983247
5,0.08278993413857928,1,1365.727775012,0,109.84583329074226,85.0053865510034,13.28543108880966,76.30458180841345,49.76305605900557,21.655640471033358,53.42584506220164
6,0.08282601855938572,1,406.126396415,0,109.25727937077761,85.19337778009333,13.222011573016848,78.92148712397865,47.99502432657588,20.97498131146459,53.214730196518104
7,0.08280578705997584,1,403.464180746,0,105.38418198415995,86.30561485944477,12.771589445920348,75.44226768000227,50.14295934897214,21.57516666480016,51.79092229198059
8,0.08278989077739163,1,2364.859237452,0,110.0102793126459,84.95822034831521,13.305270407437986,76.31244255237473,49.767191060377776,21.6582449029087,53.48466757028304
9,0.08295067190926614,1,301.231133468,0,109.47286979411241,85.11469203355318,13.209808554295467,79.16710616278044,48.776409767659956,17.46413875174711,53.28451422943696
10,0.08278988667568292,1,1451.97509701,0,110.02733245657456,84.95378659798999,13.305380694972277,76.31967122063594,49.76329697544024,21.655003371569364,53.492936633259006
11,0.08278999874129138,1,2346.713347646,0,109.70391248441588,85.04549320068602,13.268917332177969,76.29307511780804,49.76318120105506,21.648879908801533,53.373360259093936
12,0.082826257399314,1,561.676330106,0,109.59496727487851,85.11098518986861,13.277553529127042,79.02071805243892,48.015561028818624,21.32820498335391,53.34509801586458
13,0.08278993555102342,1,1408.408142102,0,109.84219248948932,85.00749739900252,13.284771153835534,76.30639850194531,49.76465477222889,21.656107176583294,53.425105671200825
14,0.08279000913458946,1,1121.184908778,0,109.68516255659158,85.05103788740371,13.26700719566279,76.28756632036067,49.760233274000264,21.646985486567054,53.36672293706445
15,0.08278990614590653,1,1148.391461385,0,109.9387352708391,84.9800937131791,13.295458773320393,76.31444269590506,49.7738950659545,21.664508518710335,53.461218409741754
16,0.08278990819580809,1,1244.882512383,0,110.38485152131179,84.8441794629146,13.340261189548817,76.3943088524444,49.80130432093655,21.63139103881349,53.62692514513141
17,0.08278999380316292,1,1162.850420308,0,109.71331046434987,85.04279707233763,13.27030970365158,76.29183950139641,49.76148411650838,21.649271060340425,53.37641830142313
18,0.08278988161780364,1,1388.054667905,0,110.06511487772198,84.94462177529955,13.308470384946167,76.32944219509689,49.77191275985833,21.65522861503913,53.50970194151183
19,0.08299371394204896,1,246.05848947,0,101.37315419204532,87.78030342089836,12.717118851988046,75.67778240042513,45.951372986151284,18.473571610605145,50.79634270354223
20,0.08278990316909002,1,1100.845604351,0,109.95845111681298,84.95695447850203,13.300163955655476,76.32430642870433,49.77085251184692,21.662105783795674,53.45517012641517
21,0.08283913601537322,1,395.152710373,0,105.47064084987969,86.33572499988665,12.843230057496823,78.7826118483567,47.69199799613328,21.29902178391133,51.85156163189948
22,0.0828254451897533,1,444.219475859,0,109.7948405031628,85.04835918564591,13.268026668242495,78.86011329708076,48.14698058214846,21.118777905301958,53.43924062710474
23,0.08280676379884173,1,378.97020702,0,106.52562908746124,85.94485774863462,13.013409912633422,76.38774609964818,49.22824473515869,22.020152811570338,52.092196006193866
24,0.08278992951168639,1,1742.335840145,0,109.85867085272947,85.00223102819301,13.286875412331064,76.31347631967401,49.76863553380616,21.656718458600242,53.430746945083605
25,0.08279430069205698,1,198.205361858,0,108.25313896568065,85.44981329351795,13.21287763805152,75.65203091716539,49.95309282040889,21.654522088823178,52.767019741733414
