uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,11.416666666666666
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,9.833333333333334
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,11.0
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,11.166666666666666
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,10.583333333333334
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,10.583333333333334
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,8.833333333333334
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,11.666666666666666
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,11.166666666666666
L0418091045,24.7491,40.274,41.551834,0.0,1.0,10.0,0.48543462,980.2004571313158,578.4587710562406,476.17898637284736,96.03423082654633,103.2825142890101,1,10.75
