obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08282966531424024,1,322.762728185,108.61930396480827,85.10741070131685,13.17855379233031,78.7932128646767,47.85656706827867,21.422005772047992,52.6511641376433
