index,sim_idx,hdgrid,avg_msc,avg_delays,instant_delays,vol_dep,trip_prob,density,logsum,time
1,1,5.0,-0.37045690464298825,2.0946696316531455,2.0924873314523937,0.19182080539540952,0.9788216795631827,0.19182080539540952,-387.1748093713464,36.11109876299448
2,1,5.083333333333333,-0.47662315494363083,2.0958022809563213,2.094102981666004,0.48741741863388305,0.9788216795631827,0.6792382240292926,-387.1748093713464,36.11109876299448
3,1,5.166666666666667,-0.5542290806832668,2.0966660153502312,2.0955310240756018,0.43081896014511883,0.9788216795631827,1.1100571841744113,-387.1748093713464,36.11109876299448
4,1,5.25,-0.5965234482551806,2.0972047122008144,2.097229929865999,0.5125343775752816,0.9788216795631827,1.6225915606636696,-387.1748093713464,36.11109876299448
5,1,5.333333333333333,-0.5866160181557105,2.097137830782767,2.098100669496513,0.26268909615208347,0.9788216795631827,1.8852806374403812,-387.1748093713464,36.11109876299448
6,1,5.416666666666667,-0.5319421027441449,2.09660892728373,2.097846339245862,0.08038626119307764,0.9788216795631827,1.808553018300787,-387.1748093713464,36.11109876299448
7,1,5.5,-0.46028704073565,2.095980924933792,2.0966515636146226,0.07230202745309444,0.9788216795631827,1.448107143866027,-387.1748093713464,36.11109876299448
8,1,5.583333333333333,-0.40576833630947146,2.0956131451197124,2.0967111717623452,0.4587506458175826,0.9788216795631827,1.4660900273192237,-387.1748093713464,36.11109876299448
9,1,5.666666666666667,-0.3540733410281254,2.0950320955891963,2.0963871365362965,0.4005070204716302,0.9788216795631827,1.3683334633695998,-387.1748093713464,36.11109876299448
10,1,5.75,-0.2897137122430545,2.094335530268119,2.0955586121721996,0.0754356486423705,0.9788216795631827,1.1183800988222965,-387.1748093713464,36.11109876299448
11,1,5.833333333333333,-0.24760348920641834,2.093716966002511,2.094692654297843,0.013396917873292691,0.9788216795631827,0.8571336061043356,-387.1748093713464,36.11109876299448
12,1,5.916666666666667,-0.23078983125927258,2.0932724723695344,2.0931451135212593,0.0029729707180847654,0.9788216795631827,0.3902637823028819,-387.1748093713464,36.11109876299448
13,1,6.0,-0.26719276423037824,2.0934259082090314,2.0921114781467653,0.004928279204290999,0.9788216795631827,0.07843150462278663,-387.1748093713464,36.11109876299448
14,1,6.083333333333333,-0.36926856768739325,2.0941853678880786,2.0920190047881806,0.03214697235231607,0.9788216795631827,0.05053368035720923,-387.1748093713464,36.11109876299448
15,1,6.166666666666667,-0.5183949119815119,2.0953988299329454,2.0926139333632277,0.19030276031496438,0.9788216795631827,0.2300147016069023,-387.1748093713464,36.11109876299448
16,1,6.25,-0.7204046725488468,2.096945624628959,2.0943070699880737,0.5128403333469417,0.9788216795631827,0.7408086074442038,-387.1748093713464,36.11109876299448
17,1,6.333333333333333,-0.946455701035999,2.0984310172782785,2.0963310708747493,0.6115366079090906,0.9788216795631827,1.351419294822925,-387.1748093713464,36.11109876299448
18,1,6.416666666666667,-1.2191210760529652,2.099741921506715,2.0978862611041476,0.47336294933301,0.9788216795631827,1.820596843720863,-387.1748093713464,36.11109876299448
19,1,6.5,-1.5823704189840053,2.1010610376688934,2.0984845333317685,0.21021825509492026,0.9788216795631827,2.0010865947639798,-387.1748093713464,36.11109876299448
20,1,6.583333333333333,-2.1291353905211987,2.1028819394998353,2.099259626704407,0.4167428361616707,0.9788216795631827,2.2349206311842837,-387.1748093713464,36.11109876299448
21,1,6.666666666666667,-2.9552873250382157,2.105462765375229,2.0988479589687294,0.43468042276951985,0.9788216795631827,2.11072665443819,-387.1748093713464,36.11109876299448
22,1,6.75,-4.210679104429395,2.109763343304854,2.100601904466791,1.1865350826448444,0.9788216795631827,2.6398656845871757,-387.1748093713464,36.11109876299448
23,1,6.833333333333333,-5.997641356619824,2.115801490264131,2.096946913980144,0.24226471868942143,0.9788216795631827,1.5372099159526664,-387.1748093713464,36.11109876299448
24,1,6.916666666666667,-8.757493943004324,2.127174877918981,2.097624308591722,0.5726715660474275,0.9788216795631827,1.741569702613434,-387.1748093713464,36.11109876299448
25,1,7.0,-12.686312970712942,2.144522953893848,2.101840068919557,1.6817509449982806,0.9788216795631827,3.013401315212856,-387.1748093713464,36.11109876299448
26,1,7.083333333333333,-18.08431226666156,2.169234674947157,2.1113201076300006,3.175347474225401,0.9788216795631827,5.873386699344071,-387.1748093713464,36.11109876299448
