run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
1,0.091003359833233,1,376.817994924,0,64.205873993127,64.75710185484017,101.0825091221689,-14.733712161733507,113.35858302812927,54.320278579471506,14.089585726166643,42.0956152776256
2,0.09099578184360127,1,777.595284719,1,64.6313271106383,64.72493393573015,100.92851717095249,-14.791390759172266,112.81771276994832,54.95272621609914,13.684514222332002,42.25281766067721
