run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
1,0.06895368190010442,1,558.751757976,1,88.03639187663802,66.43614469980405,3.884199896473919,-32.591587919603214,-6.093438804344076,12.999082966086947,-3.0448070159730682,59.48726919947447,95.07691240994477,27.201767209529756,51.14448153612589
2,0.0689569294723751,1,807.183763601,0,84.23548349264217,67.70598692851618,3.706046497224905,-32.67153698433804,-7.076919638428806,12.31891729005612,-3.6547246560928905,58.977493298119306,96.06183201047584,26.931810550184107,50.44576619956185
