run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
1,0.07901461149148631,1,511.136721571,1,90.99399635303233,123.65199346115399,13.427940012040231,40.74474818984039,-39.99788357563661,9.105328004010978,27.03990801089998,50.104320643434605,49.32334112736319,13.43516567295923,56.003582597429315
2,0.07905238053742238,1,3153.387975577,0,58.295039424605434,129.1716943946798,8.612653792789237,44.6617107940075,-49.42261438520101,1.077293430993367,21.237288046512127,47.79124383779369,48.36230813594059,13.65469885281875,46.88681263294457
