x1,x2,x3,x4,x5,x6,x7,type,run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,idx
530.2523949863016,124.45412923110386,-0.1814786496586994,222.37164603865926,243.13150957595894,7.2567923539624655,71.04836917657086,finite,3,0.05316474952166151,1,378.655736565,1,426.31529430836144,149.19204495007332,-0.8439667367203733,226.7403247956291,215.7197895963827,8.599429987213007,70.50129034269654,11
765.1063294293938,26.48586571590775,0.16038591765437454,455.568877001145,221.48485584412927,8.980142909021673,55.25345652039716,finite,3,0.06446717267916582,1,412.672661213,1,810.4723073837599,24.731031344537964,3.5582271599797854,450.06145252827355,186.1458631115274,11.945573987281373,52.76821242233314,12
277.63160251330214,137.46069399591752,-0.15227545029902753,912.1461927587125,129.2724162947796,32.489982511008485,77.69775034639744,finite,2,0.06259794661509255,1,517.681293554,1,236.6382836153457,145.78534053136633,0.3972621850762449,787.8379564665786,120.80999200686699,20.787998804750007,72.42415700702149,13
667.3634569778035,51.98451056146085,0.19197837197523512,736.9108427314923,221.3076886315195,12.338562138025141,24.905820028872878,finite,3,0.059897097385056504,1,385.732943812,1,608.1142112318803,54.88298887353461,0.09474511151334547,848.3194110933473,245.35034953817478,3.986932452818379,23.426978523689993,14
442.02436895431845,120.88377721855731,0.10762316373874108,462.92604091105875,122.45381136254107,16.82792606668517,99.84851502690381,finite,4,0.059333040791468554,1,298.777232106,1,572.0309378871045,110.25050673611685,5.349103530804117,392.43465021055897,139.49955185786223,8.698455129533123,107.72196839020029,15
755.2936443503997,34.80597454765548,-0.31612994233400554,397.5893660669973,508.92666048490787,16.84218272568614,75.96592986899958,finite,1,0.062329662572081786,1,309.170268323,1,858.1916479979573,35.10662106649492,0.38392888457013274,458.22389191502543,380.5745011258374,91.72062292022562,79.65710806422774,16
341.57931518265434,30.129265275134692,-0.20620981628448748,393.0075245862154,537.430942872437,25.408142615055795,100.24403153816654,finite,1,0.06654208573238016,1,390.454233874,1,382.2868217622862,20.29800783424723,-1.9678802200197394,452.8088343575241,289.52715933439777,26.086478463733226,95.99019975674145,17
182.76008738814107,22.565469570978912,-0.0643305935268734,949.3137226899221,323.23488694627645,19.57394379114237,53.197052183667765,finite,1,0.06679524392829829,1,383.205160837,1,271.64112541140423,21.886736180673598,2.475769351064203,1159.4189291659754,284.07402820779396,17.91519895730593,61.490037448247556,18
705.2541225894296,129.873332444435,-0.13076320337069344,587.4119921041224,144.40477720273293,24.41259727794124,75.25288688932743,finite,2,0.05286497872548961,1,581.219272063,1,1963.1270126183572,78.35906920367793,4.990215548424247,428.7664513348117,198.42908594237116,19.69208805699122,111.56048709611184,19
846.7970839420939,131.0348148269508,0.26791271897801333,248.79731785713014,167.30947407367455,5.461184663349094,97.66425589269552,finite,1,0.06276901113537058,1,263.427941958,1,785.568697329078,115.66118610421817,9.397070153536843,226.03911180497118,179.9619679473202,6.072482919708824,79.21617493078666,20
462.14072542925305,89.76631252639939,0.17881320052022787,806.2494600369255,527.448711402772,24.979364975055653,25.160416070127727,finite,4,0.052866963985182834,1,214.052101364,1,458.63875760039616,86.97499843010212,-1.402279390104645,1084.66526153057,288.7990210917306,9.604177886443162,25.589151512466124,21
670.5039984053748,22.39408703144494,-0.30485073937364526,759.89066777233,551.7604364808005,11.65824933897871,80.05860966224768,finite,4,0.05171406337446939,1,337.928766097,1,551.5704792182539,34.86318491928249,2.6144464298849672,2971.608646227797,763.4979928746559,277.1074117939492,72.99677797095529,22
758.8033212244198,127.8747276142402,-0.15333654109685996,672.2167964459989,112.35477547084216,23.139311643676045,79.90737729744208,finite,4,0.05270561168662044,1,608.157566296,1,531.351985291124,164.53310581757148,7.3536004470095255,444.1964398260802,138.4898699298181,13.127307006636672,71.16776381561444,23
530.4749630509493,96.76745061457376,0.2632498490818859,162.782577648615,599.9796700711627,16.597452277032946,37.814396113231005,finite,2,0.05940716298349807,1,1162.715335124,1,1205.5788635037716,67.45756250819869,-0.839208308121946,213.5546393207597,782.326218050425,9.724338429396758,49.265307796805395,24
300.72974531162976,132.68210004342782,-0.2928506238723879,604.1373587170252,605.4417796825135,20.546739337845946,50.85346610992343,finite,1,0.06817343305878669,1,697.336040416,1,346.4328104966448,114.87314707658658,-2.762200468782131,729.34986064381,333.8802619065308,4.030187035945047,48.68527660016573,25
427.92211037417553,54.23610336913624,-0.19965704328790754,473.48099920233415,150.4989778849568,20.35988185013192,54.69520303108549,finite,1,0.06715418124751137,1,512.15873714,1,581.9453062081627,49.63629619286387,-0.9955480458708074,442.27642604765487,199.9595171887828,25.43279056115492,65.5816854065516,26
1012.2111328708163,20.148778870404843,0.250207987327666,427.0144171442404,103.09378588306205,32.07633254395645,86.76779274871892,finite,4,0.06566820962906923,1,677.700095119,1,1196.7440060158774,14.49809805684691,18.90597492760923,380.96506739251123,136.9681918285225,25.706040948855357,83.74414614903425,27
721.2453854332934,86.22315264662153,-0.3734340529485224,697.8127111983564,102.08714684181098,12.029947112150053,96.88453471357133,finite,2,0.06090425690882405,1,275.605714496,1,474.138578008639,81.68326273571938,-6.2849408396192405,397.5790157794704,100.32402387851657,13.145476205375967,71.94175844363427,28
995.6445655134141,123.32391393758678,0.19392083478543312,142.52602979223468,298.6812325326738,18.671098442030676,74.53694875570896,finite,3,0.05940420248780514,0,3621.71273695,1,1804.4691634926132,97.41057253618773,16.17588763532841,169.48167215681335,413.634282380058,9.645266120015911,95.64616990174007,29
527.4621952353933,132.68897593349627,-0.2404673234483847,523.8868450603084,378.17742540361655,27.15702023267135,72.12659090520673,finite,4,0.053177159179584044,1,243.669537999,1,643.3014858094691,114.3329789275347,-4.7293131493950025,598.9267000466916,1039.6136535636986,23.23820598763815,73.4521754440965,30
275.9245562737349,126.32533843045077,0.23457789915591676,830.8186692491058,410.31690788384446,11.172133327509783,52.13130100996986,finite,3,0.053878249567769265,1,661.348808662,1,377.694820890413,133.67745434942293,1.4933513801839542,591.5161459607622,495.4474554824395,2.7171551370065377,61.140583157876506,31
270.72782026362376,20.070718019416265,-0.1768904899047139,140.7829577865653,251.58747072818568,15.779088102052365,70.58121648066624,finite,3,0.06552753172887911,1,541.142375657,1,274.47784808514007,10.59851167324944,-4.626082232881057,133.98758676411276,217.30866286964584,24.00215147867982,54.68171023622333,32
784.0892490316514,99.74367244198693,0.33905514088698463,565.798093667149,501.3395903920896,32.29424758825834,89.13836410773298,finite,3,0.06064349202656197,1,485.516587414,1,463.00915280495497,124.00444649910656,-2.710543286807524,306.80328438066795,4273.9051863504355,25.087878912432497,74.76246584055058,33
463.9688616752707,63.87212559430321,0.24566031022091747,670.3869858110467,407.5818257176688,18.643271912044977,73.90343860070496,finite,3,0.05258973206963814,1,556.039502938,1,581.1695424722649,57.2891344583856,-0.47202521884910753,811.1074026014801,374.0540871703738,1.409693015766031,79.81548751927657,34
788.9603647481929,75.50599055840021,0.170218712286015,326.65762451164943,479.0830100583806,32.975639254572556,37.70532284996044,finite,4,0.06054958675454601,1,441.821463399,1,847.0127725314527,78.46011015646384,3.7185430412373774,390.3109342571394,268.7040065078902,13.774792890996364,36.330129089838806,35
634.3845986347828,55.91629891624108,0.25106159539134376,410.82884809134737,497.3520907106009,34.59847514044986,46.797625053153226,finite,2,0.06159269716715918,1,507.312525937,1,613.1484343259037,57.90335209952919,2.852560598502595,300.32514209955764,453.11198650501046,28.104036506301355,44.388998684039684,36
625.0200007969623,78.24303592933641,0.3505445470680993,595.4483300861526,405.24341624653164,34.15828068674922,18.802927519594782,finite,3,0.05350943378096011,1,380.677553114,1,562.0517513343109,79.19162592579701,0.022779784754420957,1935.2683943462519,330.22298883306485,54.657880995161406,13.885546605578966,37
361.82270946597384,134.19609708083888,0.35305209050994457,595.0409982474856,569.3166917055804,30.219839144854937,26.882374938085242,finite,1,0.05425391724759918,1,303.455450781,1,590.9218073243262,120.28240036409528,2.022513117511015,557.4853373305502,723.6553771705603,6.533928241832622,31.293410422392334,38
602.9017516629754,129.32129250497508,0.19711634528170507,693.3238656007533,567.0452286001877,10.344866444158145,20.16943240979631,finite,4,0.045221832458358306,1,636.125440657,1,305.2004796691897,144.32031448570146,-4.547812939569031,1408.794372811869,496.4532777316467,91.02479286282924,14.42507826234762,39
1048.714574693663,43.33683829366168,-0.10721154865470353,671.8755952460087,546.1881988175874,24.990742271824235,88.27761357939366,finite,2,0.05568560360207022,1,741.678421327,1,850.0802489151504,51.5306768580509,5.784255910131215,437.9299165117292,770.4218321608789,33.80213166308217,72.82373204083525,40
817.7183474215522,64.92329350848709,-0.2995414728571907,160.6583266606198,234.67201382895888,19.67551702537691,93.10149999457421,finite,3,0.0746466783697954,1,675.570788307,1,935.9197876140504,56.266505445141604,-1.9699818575403563,160.6672849568833,163.7779671036336,28.84074309818876,91.9598100969031,41
661.632035725724,21.56846461225099,0.1640189628216558,187.11670964721577,175.714827189203,19.022567619405603,99.44590609833247,finite,4,0.07155154115270311,1,471.422092151,1,913.4558173059855,5.4540234218018995,1.5931325146205315,218.68207655777505,150.33239296428076,23.162111723150634,105.5543377248482,42
585.5294535710415,98.81803518459304,0.18447281084115444,931.7783905963839,110.47354339737235,6.533874165742604,36.545810323174514,finite,4,0.04388436920570365,1,254.424752793,1,486.1477287167289,104.48924993640244,1.2432211851674342,478.272512551847,108.40985461985326,4.517506475692932,32.44196507323066,43
835.6829770738681,137.6501293284164,-0.14575454314933567,175.1809189715472,434.29406288438196,26.597399988055557,36.07847007082521,finite,1,0.05583091372398713,1,2509.170435354,1,689.5770425656115,111.40150970787784,3.4741877073198024,161.1706763495597,1738.8051382560761,15.13048729346632,23.30158450081477,44
974.5018694644455,76.69528703882249,0.07091857639032867,439.04288810858395,178.83033858790452,31.646707249958443,91.29792848758224,finite,3,0.06479436144397313,1,485.778022546,1,1368.6466820404548,47.54605812929905,5.476952190917952,504.95577927546924,214.7831379605297,42.8445932975824,89.34687074649257,45
298.48293980521515,119.05541917325078,-0.21507622735737092,933.1829027052214,584.8424689064974,24.004615071629203,87.06440590878694,finite,1,0.060296874451372176,1,325.471492357,1,224.90676173685682,129.69142168386267,-2.9827734279779117,1145.5082556726222,924.3438754470419,4.313848911903225,78.86213309500258,46
495.769944392369,130.66532790347173,0.298573173400052,639.6097210912144,105.23361423579134,11.987277012046848,20.037925319678124,finite,4,0.049957339343385185,1,780.431763472,1,148.4530253384785,170.08481285346792,-1.952839842162359,426.00563694402047,108.05633776342944,14.110884586923301,16.749594307189138,47
724.1735542693566,79.72404217543699,-0.3147947163387454,306.64319383131357,436.5557732459273,17.244536155947298,38.18532627142714,finite,2,0.05078327421743471,1,680.439899527,1,1044.0689684806566,65.48084737371819,3.379016168479441,482.42424936440386,295.4739107488627,10.559786308675545,44.510467277908575,48
646.7683479720122,105.81731149674434,0.12397582140374179,815.1962389363499,232.06361442439123,28.48117547070039,24.30572691726332,finite,1,0.049037884570345955,1,591.585135297,1,280.1740780733929,109.09015753725585,-4.163849969089321,847.2703438477247,197.1214579485658,16.550615929950116,14.805462919202267,49
265.2512319955287,114.75736112677258,0.14174257344309596,310.19439065307466,222.3719675446251,18.321714486962627,83.59672022463297,finite,3,0.05505749465906219,1,432.248371406,1,288.6634761133027,129.3683620811593,1.772337021766664,276.3262547726537,293.5090108101797,24.51956224915059,91.37400996975599,50
641.6250900844999,58.48995884310457,0.33165572843147073,433.83279568792125,149.1456558861037,29.503891573386248,29.498554005589156,finite,4,0.05970507063143967,1,391.039210206,1,616.9731487081152,69.70287091564585,2.4704633665507476,364.3704863936433,139.4834773161906,24.015152221960722,31.79247025676149,51
736.4750008399344,126.57418048245113,0.15637329118558138,937.7757726624213,212.18822093087746,33.03773354928541,57.77453975081111,finite,2,0.0558531095509787,1,506.997450795,1,1036.088042388635,96.02059917337053,-0.3219470747166634,695.4290357532965,205.30722939433593,30.335254050712294,57.857114794926446,52
331.1412469272934,103.11469070471955,0.3498193963586893,586.8442372966992,181.37059461230777,15.302205512948346,22.774701517216364,finite,2,0.05523077655026494,1,444.00451461,1,288.63244886727784,99.76493995447308,0.2421540744680226,1047.1781360689056,173.13778753537406,27.309140126000003,21.654856445450804,53
844.3951569242668,135.31109861585875,-0.10754753053248216,287.87408037306153,138.36439828708728,32.48941804449506,70.67536869583986,finite,2,0.0662986056938685,0,3634.776050164,1,1044.6406676868041,110.43758807830663,5.328512048649293,351.4040885787107,141.9723063583365,27.674117551061833,65.88518037366947,54
915.4811710181971,125.84759699859347,0.24530482672920872,276.6117911361951,389.30349006764504,18.48557223496432,57.891402683728884,finite,4,0.06653157208097756,1,599.000074784,1,784.0550110274424,123.69690706036691,-7.463379359697389,270.5461204158986,838.4958683540651,14.83571006558782,56.27745465123936,55
821.6842053342921,103.82943935970927,-0.25310216962009,477.5186496855338,193.88285436146845,25.114991725113516,38.795327129889685,finite,1,0.05713317333777117,1,1090.518267869,1,937.0453912896642,97.68868267100436,-3.7343398068244467,496.41882576297843,193.22991471074744,44.63534559933323,38.75004928425247,56
682.0294586174064,31.067924319802657,-0.09252352536842996,744.8892241251237,164.42920151683603,24.594040682000372,20.777600810466915,finite,2,0.054096138833810245,1,293.180182087,1,687.2336310626836,30.704231894162877,-4.019077295648836,412.4429821700943,195.84074342295116,16.54151172655823,21.633324911893837,57
163.48552256256195,109.95749488626392,0.2996463888195225,146.28743002908055,307.6884836438743,5.723514152917522,46.597369900546084,finite,2,0.05753284410120392,1,322.606676656,1,141.77494049859587,110.78181885451647,-0.5105555980179312,167.12062342330705,352.56879023993986,3.045054317854053,42.32314192785035,58
942.1362526402881,124.9634712114158,-0.14126530224137063,274.6424086893769,277.41706598178587,11.048741871641582,58.23131455736062,finite,4,0.05484714200699341,1,360.55354516,1,915.8594653862178,106.33188462312813,3.1322672288543374,302.1956141472753,204.5484524520856,11.33384503584049,49.37752700387531,59
552.1074906851836,39.76784622089441,-0.19391678114078334,310.6498872901162,253.51286000595672,7.762155468261277,69.60465109100711,finite,4,0.06405086540249143,1,282.611839358,1,628.2932187123313,38.331190132645105,-4.925375788921272,313.1078668461146,290.09152960471613,4.259603115644615,78.86357752682918,60
981.0523262048671,32.879808993279205,0.08739092802959167,374.112139969032,156.57782599094935,18.876822573981162,68.13250225772705,finite,4,0.0619259147172023,1,505.473066498,1,790.2383786788594,46.496355692700824,1.5044959494540173,262.6579178048445,203.95006650567103,16.68919261612597,61.0999015026067,61
550.3954699193756,138.4698316898909,-0.13358864753996616,491.45399272951425,202.5237651130322,21.47679397811789,72.77373806653517,finite,2,0.0606028384479902,1,406.896410809,1,467.0582116145502,176.21849588222608,4.193145996019652,419.4855171578041,210.37614371304278,9.557076667135023,76.48223741639816,62
246.38092866303538,73.16897128977175,0.28745111248305644,701.8270423204284,588.6016488612538,23.641630598133556,57.4233297639788,finite,1,0.0635002885388074,1,310.336135752,1,205.47165904029458,81.76913758914283,-4.24768687128201,775.6204528721441,597.9307234333506,6.593449372688628,58.12308243808272,63
423.92398893318193,52.4006669358661,0.28332483095603045,615.3653504786064,114.19320609141799,23.61100261659022,64.91044363280888,finite,1,0.065067691562989,1,419.421753868,1,374.90635770749964,58.166504209292974,-5.188709490646936,406.9651625960111,119.05215198684462,21.568020538700626,61.9558488625113,64
891.2854920126655,125.94690772219111,-0.1853423500785643,207.6012790023031,414.4314642008952,9.179839750899264,89.00830107185264,finite,1,0.0659927357519516,1,597.427708158,1,943.1259446387155,95.47634295521019,10.933014007769343,190.64239616683574,433.2289320672347,9.913431739896497,70.60314848641602,65
867.7666322681683,107.40801385770254,-0.0704960005086607,300.8631353768886,183.48643719884575,25.488995176738918,23.147199958069496,finite,1,0.05466803157892642,1,308.886424779,1,324.44639839237095,106.49516482126418,-5.621665897785535,243.64220233828007,181.75095361591332,13.836592776469487,13.02793577788769,66
633.9900327691967,113.73514035129145,-0.2656762648520527,373.068444847282,129.52878935046385,27.790779485701616,95.10318844716615,finite,1,0.059412831964945206,1,303.953328752,1,593.76912871331,136.25904973324995,4.313409078678623,310.0611716030267,140.7793514379187,37.529256009926435,94.93890235010377,67
721.3217062090775,30.63147000572561,0.1290506747612264,920.8785192975868,297.0846338125822,32.80858005581706,21.991150866393692,finite,1,0.058586080609681714,1,236.429956247,1,800.306886095059,28.980511107088507,0.9477119084232731,431.57194979784026,498.73897382109203,6.474909132755044,22.322282212277184,68
451.98699121952274,51.49578211689591,0.06268353096108399,689.7989392431186,264.6728564925488,24.59158618305029,94.23296873504376,finite,1,0.05347027576634629,1,209.031818872,1,362.7873848795964,60.86787181920061,-0.33667558867497255,648.0303771994077,208.6736249451319,55.454913566706935,93.34212064228134,69
534.7898328346726,48.671497157069936,-0.2108175602794288,642.0413945360474,222.7581780533112,22.55445571591231,25.607909666629762,finite,4,0.058056737423758845,0,3621.793705665,1,635.035374293232,41.83564244724066,-0.06832596247521962,461.5929409810052,262.39693916995986,59.833029741901996,26.453113054112933,70
422.85957214702125,137.80497534281596,0.22843463768775535,662.1670472643916,608.0323519565464,5.72996465024119,48.423057050361116,finite,4,0.06067407159825581,1,231.142612139,1,572.7381902734611,120.85555813212115,3.6962522098454955,600.8073136666687,507.1725080470105,4.260699626034984,49.180585476575246,71
887.9240197523307,67.63524015988284,-0.11491048122997545,678.2447322992217,187.24639074995488,9.493255263415268,59.881187609150004,finite,4,0.06423243753075185,1,236.029703615,1,844.9668212109409,71.9750729030539,0.8438497714613853,594.9927365486377,242.56527889314583,9.503770813842413,55.64981056803809,72
190.25685076490464,82.32796336329082,0.2666528091831507,863.804771736899,115.3497491431198,33.36995224402571,71.90961033350614,finite,2,0.07028811142826857,1,494.864299157,1,254.02778944935284,80.88762569673995,1.3770881870365275,299.5995734171066,112.49203794962261,32.05614447518981,77.39140030731612,73
310.0357844406501,41.65640155088729,-0.2715834139951468,642.9173076456594,203.90819324105672,23.034454005266003,63.466996195930925,finite,1,0.07215436949952067,1,263.112518125,1,261.6974412993545,48.268020213805336,-4.223529709488036,504.24392734877586,195.08911029325333,18.34129488259387,62.452693739525614,74
682.3647281553089,59.14065910826395,0.07489545107968036,686.064970791437,140.65836084042522,8.917960499027338,64.6036417809233,finite,4,0.0684762376681864,1,383.962047503,1,839.5844144122675,54.53457884214453,5.298819596983083,1619.7057032927237,145.55395955020185,11.727217094929077,68.14067683117325,75
222.4392693274068,107.53713498124488,0.37046230843308975,807.6209250030411,420.72550976551406,35.03849566155861,32.79769796855214,finite,4,0.05728541066907224,1,389.81110322,1,228.88436989472206,97.98771634514142,-0.5185942130280231,450.13207358130626,1149.961284418178,18.76338892424651,28.895734552886438,76
797.9291008365929,76.16013277955132,-0.07179501090574193,329.3100455757552,213.4831691356389,13.487091426647645,15.678848746004162,finite,3,0.055833242169440536,1,3336.700731929,1,450.7470364973225,85.61607524316783,-2.2518606848642806,280.3853397012132,217.98067066561458,8.658584975747015,10.594948339581649,77
896.9865469628419,22.286122574573785,0.17234107868662846,751.5476317561319,287.7555647613177,26.51981637779286,82.4829021905533,finite,4,0.0687140821076899,1,316.693404981,1,934.9120163647367,15.357055072888983,0.774986455394582,1395.5702417946486,276.3923033207336,85.50124413773733,75.13095996465545,78
901.6493030413269,103.61834590843083,0.10995988084465044,763.0081854557833,578.7555380626359,14.622424623031181,55.96551686929804,finite,4,0.06092954219159807,1,644.375443927,1,1000.5789856249321,115.64396706888435,-1.4803518629084564,590.7679113974222,373.8036419748812,3.169367967656852,63.443385201764045,79
455.3574278331648,73.9306031043398,0.06749286248070932,331.41826761829253,341.42924990993583,29.837955288257515,27.13977773747091,finite,2,0.05989751618914899,1,290.80110852,1,580.3111364300935,67.25526250984088,4.893519148448233,306.25485320735146,244.69891558633918,15.14152747895349,27.350003739784704,80
372.0413825741566,54.59911335635563,0.2731463321147206,660.0199207120254,109.36128702168398,21.946455037358373,53.64408539456955,finite,4,0.06347115584100592,1,741.676718623,1,361.50236204441944,55.69869084714607,3.5726385381270798,624.9649920302639,133.55506786053832,27.06583017949929,53.5130449010089,81
917.6191511425359,85.7874009234521,0.24715397939217223,201.67575091635047,185.48571717768698,20.99070446949327,21.046139091872217,finite,2,0.04778250703721827,1,722.053661143,1,774.4715054649281,86.1390283646423,-13.668071455460133,232.9384030159343,200.33729886335922,31.775805973974855,22.477831711384525,82
545.6574842065866,43.734028939303705,-0.08693211259187418,676.4665660041319,125.98171315431019,9.236200887437503,93.75848787004395,finite,3,0.06313444762705547,1,563.098560985,1,526.4896850767836,44.454350887521905,-2.5409513413416116,1351.066434878181,121.04975920626353,8.602252617577625,90.23916131215286,83
523.4228765572203,41.97810674514552,0.1397530137495557,345.5035692303867,575.5252626076103,25.09407482116848,93.0623784290541,finite,1,0.07084554169602718,1,724.056887482,1,700.1246352355055,21.86937890141198,-5.8376082060349095,347.9331973725605,1213.3080830882363,52.61876704398971,91.5588472963543,84
517.2724187810884,81.83443493320694,-0.32859564471273006,531.2725813499815,259.1256618892327,23.460855102255163,90.13577628917655,finite,1,0.05843526988370169,1,307.72673959,1,575.6245927785938,71.95227203042703,-3.20246520540027,498.05125148417153,285.6257875545591,5.646898544294472,87.10354761105445,85
625.2170494223732,107.89102893288944,-0.0877536221504983,778.4222803855869,129.2134165146519,16.300615490419933,90.6231115782689,finite,3,0.06257529921528629,1,322.232498786,1,2371.4259780292005,53.874369002538835,23.648574771114617,566.9616932282302,134.02018157591328,5.979484047445548,175.94796336557425,86
267.594668066174,73.08746122092937,-0.242399241598652,690.640432297769,556.4517903610085,15.623292627883425,42.45261361469577,finite,3,0.052800398406844105,1,659.027003832,1,235.54907779777395,71.44605509516556,2.346488650068621,636.3504219066567,254.30633055777173,253.0653972045811,39.54368203310047,87
829.6827831302056,137.3624608829662,-0.1584298804779413,510.02148110943557,438.6108553613095,32.34941995053385,81.22450391895288,finite,1,0.049033914071669446,1,759.895707479,1,1091.8697622812138,118.57502658056387,-9.19915972866319,582.6008566123279,354.32630817782444,2.0898224547047177,80.48038024312348,88
347.9554329051576,87.33183564627585,0.0685851903270927,481.1481063463447,302.9497719308681,22.508158293582152,94.11718590858764,finite,4,0.05456014150029503,1,399.032669521,1,368.2283487220968,89.9824697882797,-1.19169118773391,585.7481037368098,269.965152505072,16.870832330474073,100.12773547349605,89
225.87562550617858,72.78612723594657,-0.17634493269646154,566.756217452683,415.49845440821616,33.105137083053684,22.96558617995308,finite,4,0.06021180078719578,1,446.75414916,1,207.66071613768963,77.66863631363292,-1.1470388243053768,344.9908222832956,1358.1552584849715,14.964883171315758,18.56434779921842,90
774.4636010625561,28.783538939749626,0.18174952566731262,465.1482337994846,104.30535234946382,8.68615673946086,90.61110353368608,finite,1,0.060660022801562005,1,310.75557973,1,699.9826595228438,48.33177371450189,1.1118246544051336,448.6704381044033,132.32793209850468,9.208256392185856,96.63722771471481,91
487.6155159159948,69.21645528090953,-0.13068561800135123,456.38933635670304,448.282239399575,34.817955355719,21.47525408289539,finite,1,0.05078740732835083,1,232.766757047,1,480.04471095320974,71.23271005648526,-0.10889306601154583,421.18239263966893,405.082413783306,27.04878946755791,23.11559282160757,92
214.82366480781303,76.57109325151119,0.09257742670422568,150.22244881475117,446.46214718072235,19.25053380875919,90.44368756167006,finite,2,0.061978805053655224,1,635.209976917,1,322.34112688888456,55.72509924394955,3.2787334332390152,158.57983143430096,646.6040359444607,17.474561114846566,95.49345432246774,93
484.0328049706584,70.67418837407382,0.29117367563401725,204.11693631804354,258.17328883216874,22.057772812930377,19.191030263211196,finite,2,0.059332863399353605,1,249.549331388,1,363.8118085151725,73.52397887856142,-5.599503086888875,201.62644788964099,300.2603652827746,13.452156094035555,17.687482379577432,94
248.23596059980545,118.24539661409206,-0.16551949381133696,728.4415456890877,213.51777138111515,22.371698092130067,92.0052805823012,finite,2,0.06398911889058809,1,304.183828087,1,334.3710636889001,122.45681548933943,4.238638749528975,1556.8477612833576,202.50327346206018,52.29681292174618,105.78209396703765,95
827.0239673674107,83.96983690837286,-0.27588877843775694,475.51207266019975,202.82830380682788,21.293999479727816,34.53519278271011,finite,1,0.055263229426164934,1,309.759229887,1,860.4353324371266,83.58809612683474,-14.065292368578056,389.7098849169907,214.58197153307185,16.22566300535,38.92736160797474,96
373.2482859497409,132.80766425983106,-0.2565601759242322,378.6914098101797,561.3198320422264,16.055027934300817,47.22702313797763,finite,2,0.053935365280751324,1,299.054723294,1,361.8662179544393,133.90559638837254,2.39147352188923,1438.5258735679233,617.5058202640073,83.04848456420187,43.352709589792056,97
317.62141167536606,112.0604409034874,-0.17270575607146202,151.11546785295616,366.2164996820859,25.4887894262189,58.16206996883856,finite,2,0.05169257804699094,1,322.263607863,1,291.8612297867118,121.12244201882498,-0.5151874112860019,150.68960190718562,282.87802515345294,35.3977438561711,58.73460809537366,98
