run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.07293307853667755,1,302.578028831,0,246.54644204492732,16.76003058458461,10.634582209624206,94.42331776049295,68.35225722471394,19.389388127732197,69.29404677144376
2,0.07293194385280162,1,343.930855692,0,247.1327656813909,16.708714211106287,10.72179223104654,95.17673099022706,68.38493325549759,19.68091459245005,69.37013374059882
3,0.07294988210433563,1,256.581786559,0,245.23558931064568,16.891926574443527,10.82972980216797,94.81553022469903,66.66101135212656,21.58465269335553,68.89765995167903
4,0.07293343712765671,1,265.477389441,0,246.1736660821032,16.825855959712637,10.615715534910661,94.44480644690292,68.44242555501819,19.41043669012348,69.26969966297878
5,0.0729341459562371,1,245.147134879,0,243.3619406202262,17.27151586866547,10.74130963410126,94.03438963974847,68.02708330018885,19.50058682376012,68.91876005204506
6,0.07293182724635447,1,322.363511531,0,246.47982654039475,16.81864918041406,10.76285021841815,94.7272174118155,68.08313878004451,19.60441849336975,69.26923036173325
7,0.07295227393062617,1,767.612041236,0,235.0528308034226,18.516094931749944,10.53913895719101,93.08966457658968,67.1318790607679,19.50947826473425,68.04317443084494
8,0.07293374109113523,1,215.979036945,0,243.6705600219431,17.22244348913617,10.699658638976363,94.30511310107498,68.2160678184786,19.520628727167086,68.98063490842964
9,0.07293169575994818,1,341.403024942,0,246.75146501949257,16.739465430792116,10.632191280856063,94.66564961205059,68.26732684085297,19.57603324761327,69.32729943510498
10,0.07295634054978696,1,194.40705369,0,242.14676476857,17.055085717240694,10.036911130327583,93.47574739462308,68.19473548350221,19.54936552466454,68.5638266132174
11,0.07293183055097917,1,363.348804204,0,246.34162288729064,16.80920541588176,10.671199356769984,94.5942842866238,68.06048739065128,19.58535485514042,69.28317405774442
12,0.07293172139831065,1,461.033862821,0,246.7313881346793,16.7514823387468,10.655928763540503,94.76121835236019,68.22989499903386,19.57103992510591,69.3308394884919
13,0.07293333057437486,1,244.139463786,0,244.41894930609226,17.105429872395753,10.689169544007322,94.35023470371745,68.28163125413123,19.57159973259837,69.06322027032574
14,0.07295225942335881,1,161.983043688,0,242.75223096283239,17.239104199031473,10.93066699142954,95.85737091186088,65.67257770294916,21.768011184017702,68.49891706822065
15,0.0729317388683978,1,274.761675532,0,246.79588371304177,16.743917073615926,10.683964024114728,94.77497301409406,68.29132693957942,19.508008346106237,69.33360177971471
16,0.07293186072448221,1,281.243677159,0,245.99125371407672,16.842358989875965,10.59886091550602,94.60030877524909,68.19710132885085,19.510163821154745,69.23866783263196
17,0.11969301542130674,1,163.552242179,0,68.21979789427515,56.5958405405458,-55.07284276810821,77.061126000641,52.08678674704326,16.815795108703455,1.2330779125578615
18,0.07293187547486658,1,637.358378065,0,245.98973942774043,16.86046063557191,10.655812650876705,94.62433511425422,68.26680939423761,19.594305763268324,69.24636375147567
19,0.0729494310264608,1,181.490165431,0,245.7923280790911,16.862859813647816,10.871013161502493,97.25665544889003,66.10782595217327,21.53772274282555,68.96941515847884
20,0.07293363743428376,1,645.71907744,0,245.51915484064975,16.964716283670754,10.75181796891265,95.09895160100892,67.61405195615531,19.965232473212893,69.18763234103972
21,0.07293285276594416,1,283.491980281,0,245.00993702587598,17.00274093180049,10.63130014452538,94.34814608591144,68.24607248895761,19.556576132863402,69.13737265881971
22,0.07294268969726353,1,383.462040866,0,238.23738995133428,18.012201125754945,10.543369273722767,93.5041976545874,67.50823854719775,19.453350659585006,68.38402927260871
23,0.0729474506239601,1,284.417977691,0,244.53035196656094,17.22445898655889,11.31361699190107,96.36714009921603,66.58306287980443,21.25826057429074,69.00414718242205
24,0.07295183234436853,1,206.77311807,0,241.01006837128944,17.637403218689062,10.844125629834833,94.38756750155582,67.0300801475294,21.325938735647956,68.58731070402422
25,0.07294719192317428,1,379.938279444,0,243.55492336721605,17.279426641754398,10.842802526323439,95.70148572350085,66.86858795859608,21.51513745399813,68.94569355882392
26,0.0729331398217928,1,291.688820818,0,246.61396276748332,16.786410536664143,10.646952615868154,95.6531458829971,68.51908634514939,19.443179680834273,69.32546782531426
27,0.07295314953647494,1,219.972627513,0,253.5277608408835,15.929050045291119,11.44693885442912,97.56700656549963,66.82993365874935,22.11821069000065,70.1156585459777
28,0.07293188036707653,1,385.651532638,0,246.0897827022298,16.82294456959873,10.6187017226702,94.75452857173096,68.36163925300184,19.552915191167507,69.2196673677328
29,0.07293217781015143,1,533.290541741,0,245.24380271678538,16.9787317777674,10.680111958555607,94.50172818100675,68.22670665324341,19.57934802743616,69.15600354262754
30,0.07293266900653092,1,560.085899284,0,244.36289329030703,17.10154859239336,10.618516881192656,94.48583266318795,68.00623549630028,19.478777335627036,69.07371907881999
31,0.07295271053805218,1,458.437651421,0,244.06779860041883,16.910647276682365,10.600476516521894,94.41456112344105,66.71273335761693,21.798015379629934,68.75470513778296
32,0.07294642275150585,1,162.266163775,0,246.37721908174316,16.907674528788057,11.045088168440877,96.53143980873958,66.65471905964846,21.58888980500462,69.22892482410188
33,0.07293174063217418,1,562.378875365,0,247.4379148649822,16.647185261305395,10.676324317303209,94.8184541469821,68.29947769951235,19.642454437416564,69.40704857953273
34,0.07293456735744895,1,384.430239453,0,243.18471280337388,17.27379204445323,10.606056084086369,94.07956637363753,68.13040020318333,19.497829963149716,68.93379551996291
35,0.07293170390967947,1,308.394195791,0,246.57249191717446,16.781489185168066,10.685741610137768,94.72565983537905,68.23069288603375,19.568300972150404,69.308918427306
36,0.0729317643754558,1,374.421500642,0,246.28989197119122,16.813895024351552,10.647012698089755,94.59721469911192,68.25230541042944,19.578682672734004,69.2823896958259
37,0.07293210738157817,1,345.900192103,0,245.51913235423874,16.93385235334223,10.662706592146762,94.50659282751823,68.26046159876269,19.571038250391894,69.19089481247204
38,0.07294746983693967,1,233.529511166,0,249.1973520789086,16.479242355882217,11.021527178406833,96.7249278040586,66.5863204057909,21.792674788902396,69.55372324891187
39,0.07294964478492803,1,207.412202638,0,245.28125033308243,16.91404458733759,11.278494774268278,95.68965908031399,65.98140825716492,21.6246129753852,68.95796563718706
40,0.07294770683979734,1,275.349372564,0,242.9666585608929,17.35895367470701,10.824381636994891,95.57700424539375,66.57015612358856,21.514933063932716,68.85200329396352
41,0.07294796312552199,1,160.701944155,0,244.5507786904015,17.281122793470683,11.255703613217024,96.48870049465006,66.959237597861,22.072383274612307,69.16788145900726
42,0.07295132204323726,1,208.822763989,0,242.9371417780317,17.112721214838047,10.438260106745432,95.46560085069258,65.97628276590548,21.474280570208652,68.56618788985254
43,0.07293326796807617,1,333.793214198,0,244.28974657984193,17.127068651601345,10.69532021855897,94.36789404965369,68.26508894533649,19.55223567273599,69.04771984297248
44,0.07293169703793731,1,410.346550002,0,246.6576813074255,16.762743978554262,10.661786008080934,94.67549453363942,68.24492424074963,19.576312588421914,69.32200980809829
45,0.07293378702791256,1,316.364788785,0,247.96781599326803,16.37714470288663,10.396018125205217,94.48921410406085,68.29130525006816,19.47335865324701,69.3063638962737
46,0.07295598661109697,1,144.461631486,0,243.98802184752242,17.28012152846858,10.904457961726512,94.51703663586147,67.84541548734802,22.68275993866644,69.17902380315627
