uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,10.166666666666666
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,9.0
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,9.333333333333334
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,9.333333333333334
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,10.0
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,9.0
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,10.166666666666666
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,9.0
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,9.583333333333334
L0518091333_1161,20.423178,19.81,19.809999,-1.251889,0.59765911,10.0,0.48543462,614.4577766982778,377.91968991293754,317.9695663162387,35.000877449809714,95.89015022458155,1,10.333333333333334
