minute,pts_in,pts_out
867,16.0,15.0
868,14.0,12.0
869,18.0,14.0
870,24.0,7.0
871,20.0,12.0
872,22.0,5.0
873,20.0,6.0
874,16.0,6.0
875,15.0,12.0
876,18.0,6.0
877,14.0,10.0
878,15.0,11.0
879,15.0,10.0
880,15.0,12.0
881,15.0,8.0
882,15.0,9.0
883,14.0,7.0
884,13.0,12.0
885,18.0,11.0
886,12.0,10.0
887,13.0,11.0
888,17.0,6.0
889,16.0,12.0
890,12.0,21.0
891,16.0,11.0
892,14.0,10.0
893,14.0,14.0
894,19.0,9.0
895,19.0,5.0
896,15.0,10.0
897,14.0,10.0
898,8.0,10.0
899,8.0,11.0
900,13.0,8.0
901,17.0,6.0
902,15.0,5.0
903,10.0,9.0
904,20.0,3.0
905,19.0,7.0
906,16.0,10.0
907,27.0,9.0
908,19.0,10.0
909,21.0,16.0
910,14.0,10.0
911,19.0,4.0
912,17.0,7.0
913,15.0,10.0
914,14.0,18.0
915,10.0,15.0
916,8.0,13.0
917,16.0,6.0
918,9.0,6.0
919,13.0,5.0
920,16.0,3.0
921,15.0,9.0
922,16.0,10.0
923,15.0,4.0
924,20.0,10.0
925,21.0,7.0
926,20.0,6.0
927,19.0,11.0
928,23.0,7.0
929,18.0,7.0
930,20.0,7.0
931,26.0,4.0
932,30.0,7.0
933,28.0,7.0
934,24.0,9.0
935,21.0,9.0
936,21.0,10.0
937,19.0,10.0
938,20.0,11.0
939,21.0,8.0
940,16.0,14.0
941,20.0,12.0
942,16.0,11.0
943,15.0,12.0
944,15.0,15.0
945,19.0,9.0
946,14.0,14.0
947,16.0,9.0
948,17.0,15.0
949,12.0,11.0
950,25.0,6.0
951,23.0,11.0
952,22.0,12.0
953,18.0,10.0
954,24.0,6.0
955,21.0,9.0
956,23.0,11.0
957,24.0,9.0
958,23.0,13.0
959,19.0,13.0
960,17.0,15.0
961,18.0,9.0
962,14.0,11.0
963,22.0,6.0
964,20.0,13.0
965,13.0,20.0
966,16.0,11.0
967,15.0,8.0
968,20.0,10.0
969,19.0,9.0
970,19.0,13.0
971,26.0,12.0
972,22.0,17.0
973,25.0,8.0
974,22.0,3.0
975,25.0,5.0
976,15.0,10.0
977,18.0,14.0
978,23.0,12.0
979,17.0,10.0
980,22.0,9.0
981,13.0,10.0
982,14.0,9.0
983,12.0,9.0
984,12.0,9.0
985,13.0,13.0
986,14.0,12.0
987,10.0,7.0
988,19.0,10.0
989,17.0,6.0
990,18.0,4.0
991,22.0,7.0
992,15.0,11.0
993,19.0,13.0
994,19.0,9.0
995,22.0,5.0
996,16.0,10.0
997,23.0,11.0
998,19.0,11.0
999,21.0,13.0
1000,17.0,13.0
1001,21.0,12.0
1002,23.0,10.0
1003,25.0,8.0
1004,30.0,8.0
1005,32.0,7.0
1006,17.0,14.0
1007,18.0,15.0
1008,21.0,8.0
1009,22.0,9.0
1010,22.0,12.0
1011,20.0,14.0
1012,15.0,22.0
1013,17.0,16.0
1014,16.0,14.0
1015,27.0,12.0
1016,24.0,13.0
1017,22.0,8.0
1018,20.0,19.0
1019,22.0,14.0
1020,25.0,14.0
1021,23.0,13.0
1022,23.0,12.0
1023,19.0,16.0
1024,22.0,14.0
1025,24.0,12.0
1026,23.0,14.0
1027,15.0,19.0
1028,23.0,22.0
1029,25.0,16.0
1030,15.0,10.0
1031,12.0,18.0
1032,9.0,19.0
1033,22.0,14.0
1034,17.0,20.0
1035,29.0,19.0
1036,22.0,14.0
1037,24.0,27.0
1038,19.0,21.0
1039,28.0,24.0
1040,31.0,18.0
1041,23.0,16.0
1042,26.0,18.0
1043,26.0,19.0
1044,35.0,22.0
1045,27.0,17.0
1046,27.0,17.0
1047,30.0,18.0
1048,32.0,21.0
1049,23.0,24.0
1050,27.0,7.0
1051,22.0,13.0
1052,23.0,21.0
1053,24.0,16.0
1054,25.0,18.0
1055,23.0,17.0
1056,12.0,20.0
1057,19.0,26.0
1058,24.0,16.0
1059,19.0,19.0
1060,22.0,16.0
1061,28.0,15.0
1062,20.0,21.0
1063,18.0,16.0
1064,29.0,15.0
1065,32.0,17.0
1066,26.0,20.0
1067,31.0,20.0
1068,28.0,23.0
1069,28.0,17.0
1070,29.0,11.0
1071,29.0,8.0
1072,27.0,21.0
1073,27.0,23.0
1074,29.0,13.0
1075,26.0,26.0
1076,28.0,21.0
1077,22.0,20.0
1078,22.0,26.0
1079,32.0,20.0
1080,29.0,17.0
1081,34.0,15.0
1082,29.0,20.0
1083,32.0,25.0
1084,28.0,16.0
1085,30.0,19.0
1086,35.0,17.0
1087,25.0,28.0
1088,29.0,16.0
1089,33.0,17.0
1090,33.0,26.0
1091,30.0,21.0
1092,35.0,19.0
1093,30.0,26.0
1094,28.0,21.0
1095,33.0,21.0
1096,24.0,25.0
1097,28.0,23.0
1098,29.0,29.0
1099,26.0,20.0
1100,29.0,24.0
1101,28.0,25.0
1102,24.0,28.0
1103,27.0,16.0
1104,37.0,17.0
1105,38.0,9.0
1106,27.0,18.0
1107,31.0,15.0
1108,33.0,19.0
1109,35.0,15.0
1110,29.0,15.0
1111,27.0,21.0
1112,29.0,20.0
1113,33.0,28.0
1114,25.0,16.0
1115,25.0,25.0
1116,30.0,20.0
1117,28.0,25.0
1118,32.0,18.0
1119,33.0,12.0
1120,24.0,17.0
1121,27.0,21.0
1122,28.0,19.0
1123,28.0,18.0
1124,27.0,20.0
1125,21.0,24.0
1126,17.0,29.0
1127,18.0,25.0
1128,18.0,25.0
1129,19.0,17.0
1130,27.0,22.0
1131,29.0,20.0
1132,29.0,16.0
1133,37.0,13.0
1134,25.0,20.0
1135,34.0,18.0
1136,17.0,24.0
1137,15.0,27.0
1138,27.0,15.0
1139,25.0,15.0
1140,23.0,16.0
1141,24.0,24.0
1142,22.0,24.0
1143,32.0,31.0
1144,23.0,16.0
1145,24.0,28.0
1146,21.0,26.0
1147,20.0,32.0
1148,12.0,30.0
1149,14.0,21.0
1150,16.0,18.0
1151,22.0,21.0
1152,16.0,27.0
1153,17.0,27.0
1154,22.0,20.0
1155,23.0,26.0
1156,31.0,24.0
1157,31.0,23.0
1158,22.0,19.0
1159,30.0,20.0
1160,26.0,23.0
1161,27.0,17.0
1162,22.0,21.0
1163,27.0,15.0
1164,31.0,13.0
1165,30.0,11.0
1166,27.0,18.0
1167,27.0,12.0
1168,20.0,13.0
