"date","dir_lat","dir_lng","dist","dur","length","start"
"2017-05-04","0.36069299999998994","-1.2884755499995522","1.3061373728145684","0.05694444444444444","1307.22731912","18:55:09"
"2017-05-06","-0.34477352499984115","1.2612009250003868","1.2762530697864036","0.035","1277.92004781","08:41:16"
"2017-05-06","0.3674838249998515","-1.4600273749998998","1.4693228838136572","0.03333333333333333","1471.62253722","11:37:52"
"2017-04-24","-0.06390055000003302","0.0450866250000729","0.07722702478366668","0.25583333333333336","2920.65509297","11:48:55"
"2017-04-29","-0.2771992499999868","0.8756824499992011","0.8969532583529649","0.03222222222222222","897.433008827","13:09:10"
"2017-05-02","-0.05588515000009915","-0.09852262499963196","0.11093939939317339","0.18194444444444444","2663.9337487","11:46:24"
"2017-05-02","0.37104622499995393","-1.46169725000043","1.4717824564672346","0.11694444444444445","1494.22841268","15:55:55"
"2017-05-09","-0.387411000000165","1.420061699999554","1.4367982189464918","0.35194444444444445","1456.23684108","11:50:25"
"2017-05-10","-0.22855022499981145","0.7364148749996087","0.7529204313088296","0.01638888888888889","752.920431309","15:25:44"
"2017-05-25","0.0050096250000081005","-0.11388547500039507","0.11112492966841188","0.8344444444444444","3060.93932293","14:37:51"
"2017-06-02","0.010909849999942933","-0.3100401250003255","0.302415755818533","0.6536111111111111","2529.02037986","13:57:26"
"2017-06-03","-0.34544147499993455","1.3563838000005408","1.3660238688153263","0.041944444444444444","1367.68383917","15:07:20"
"2017-06-03","-0.039409049999971434","-0.027163299999446267","0.04727406689559176","0.9955555555555555","2905.66763323","18:43:52"
"2017-06-09","-0.3018020750001628","0.8960549249999723","0.923519464824282","0.025","927.037977869","12:30:28"
"2017-06-27","-0.3702669499999439","1.3826564999990716","1.397121058506718","0.025277777777777777","1397.21232055","14:31:15"
"2017-06-27","0.3449961749998723","-1.3963494750008867","1.4036576435815518","0.0325","1405.11428365","14:51:46"
"2017-06-30","0.29901894999987266","-1.2910360250009976","1.2930927157717804","0.058055555555555555","1299.78032291","17:18:26"
"2017-07-01","-0.36536865000005025","1.2314771499994952","1.2541383345720656","0.04083333333333333","1255.15619191","15:04:31"
"2017-07-03","0.20684185000004002","-0.8960549249999723","0.8973204661242871","0.5419444444444445","2394.5537719","15:40:19"
"2017-07-04","0.33041259999991024","-1.1381868000008912","1.1570593345232225","0.042777777777777776","1157.08825808","16:38:14"
"2017-07-05","-0.299686899999966","1.480399850000671","1.4734890179547289","0.03722222222222222","1512.84937339","12:33:34"
"2017-07-05","-0.4251501750000019","1.6069763749990826","1.6224369091297435","0.06666666666666667","1625.59120794","16:21:04"
"2017-07-05","0.37082357499992286","-1.2969362499987571","1.3168509200599825","0.042777777777777776","1318.9414294","17:26:45"
"2017-03-15","-0.3498944749999637","1.3351207250004362","1.3471062325033805","0.2886111111111111","2408.65814253","12:38:53"
"2017-03-08","-0.4530927499998537","1.2790129249997126","1.3255812831609854","0.03611111111111111","1519.80495027","15:45:05"
"2017-04-11","0.23678827500017194","-0.8374979750006862","0.8496173332891386","0.017777777777777778","850.807680047","16:06:34"
"2017-06-13","-0.3762784999999932","1.3877774500003806","1.4035174118567326","0.11222222222222222","1405.9693769","13:07:35"
"2017-07-11","-0.364923349999988","1.4727184249994985","1.4806827795851896","0.042222222222222223","1485.64568693","14:09:24"
"2017-07-11","0.4376185749999649","-1.6094255249992273","1.6280082870846382","0.059722222222222225","1630.59625424","21:48:10"
"2017-07-13","-0.3260709249999955","1.1500985749992931","1.166990916799106","0.025555555555555557","1167.76772031","14:18:43"
"2017-07-14","-0.1259085750000981","0.45531925000056045","0.4611404565030494","0.020833333333333332","467.345496741","12:56:24"
"2017-07-14","0.3831806499999692","-1.4506760750013612","1.4644748168501767","0.049166666666666664","1467.37044446","21:44:58"
"2017-07-19","-0.1343692750000942","0.37282742500000515","0.3871820280443482","0.008611111111111111","387.182028044","13:14:01"
"2017-04-30","-0.05922489999997271","0.30324930000006844","0.3014069763393112","0.016944444444444446","301.406976339","10:51:54"
"2017-04-30","0.3343089749999605","-1.1389660750005057","1.158891633464167","0.03944444444444444","1162.4567352","14:35:09"
"2017-07-31","0.27664262500000786","-0.9461511750000533","0.9623976604627471","0.025","963.450717284","13:02:09"
"2017-05-04","0.31749889999988495","-1.5543196499991383","1.547635797615376","0.10555555555555556","2131.83082739","13:43:14"
"2017-05-15","-0.39486977499992215","1.4965419749994666","1.510663828607866","0.11638888888888889","1517.06980461","10:55:41"
"2017-05-15","0.2662893999998461","-1.3207598000003073","1.3143764411096472","0.11388888888888889","1490.20166545","15:01:44"
