"date","dir_lat","dir_lng","dist","dur","length","start"
"2017-05-13","0.7424264250000535","2.001846150000389","2.0862102315453965","0.051111111111111114","2292.48251391","07:48:38"
"2017-05-13","0.013359000000087518","-0.2803163499994337","0.27356921167573667","0.008333333333333333","273.569211676","12:06:26"
"2017-06-01","0.017144050000023326","0.3320824750000448","0.3241554786083104","0.008055555555555555","324.155478608","13:37:34"
"2017-06-03","-0.01981585000000128","0.3346429499999083","0.3267972384706113","0.018333333333333333","327.969648866","08:56:07"
"2017-06-03","-0.16965929999998428","1.2000834999996552","1.1819427222005048","0.06472222222222222","1208.98026627","12:16:24"
"2017-06-05","0.16899134999989093","-0.5766635000011082","0.5866873549726745","0.025","659.10843439","14:40:14"
"2017-06-06","0.8563119000000531","2.34083077500041","2.4353429532383037","0.3363888888888889","2763.64185098","08:24:22"
"2017-06-06","-0.36347612500008236","-0.3049191750005985","0.4677785642188588","0.10472222222222222","504.584253972","19:47:02"
"2017-06-07","0.8412830250000287","2.4630656250002914","2.5423752816983445","0.22111111111111112","2671.96677789","10:21:08"
"2017-06-07","-0.8465153000000679","-2.330588874999374","2.422594227711259","0.12027777777777778","2632.5075841","15:33:50"
"2017-06-07","0.01547417499988879","0.42381427499941965","0.41341192362457774","0.042222222222222223","413.490029509","22:04:56"
"2017-06-08","0.016587425000044398","0.31850082500111265","0.3109055700873403","0.008333333333333333","311.426319633","13:48:47"
"2017-06-08","-0.1965999499999927","-0.010130574999735131","0.19562160533705136","0.025555555555555557","195.761710973","20:52:02"
"2017-06-11","-0.008238049999964981","-0.44674722500005437","0.43555744076909503","0.008333333333333333","435.557440769","08:02:48"
"2017-06-13","0.8488531250000981","0.8076628750000755","1.1538815381837788","0.33166666666666667","1695.00002321","16:16:56"
"2017-06-13","0.9787693999999654","2.01119745000051","2.1885300270661827","0.1025","2383.10964909","19:00:00"
"2017-06-13","-0.751777725000174","-2.267690250001557","2.3333664695694627","0.37083333333333335","2791.83786952","21:36:25"
"2017-06-13","0.849409750000077","2.337379699999631","2.4297997631162342","0.059444444444444446","2626.36567237","23:25:36"
"2017-06-18","-0.010353225000161758","0.4085627499999575","0.398391841028311","0.008611111111111111","398.391841028","07:50:29"
"2017-06-20","-0.08037664999996297","0.42982582500006217","0.42654455431798893","0.050555555555555555","445.159559871","10:40:21"
"2017-06-20","1.0315374500000243","1.729211225000546","1.9728620601941","1.1405555555555555","4987.30418041","11:05:54"
"2017-06-21","-0.7171556499999818","-2.216703400000561","2.275327295091837","0.051111111111111114","2524.12791176","06:35:30"
"2017-06-21","0.012468399999963032","0.38652040000023824","0.37697614319268363","0.008611111111111111","376.976143193","12:42:36"
"2017-06-25","-0.1377090249999678","1.0149500250003756","0.9988057436683689","0.025277777777777777","1002.79708963","08:23:49"
"2017-06-25","-1.0336526250000233","-1.4030289749998428","1.710457101720765","0.05138888888888889","1858.15235288","09:35:48"
"2017-06-25","0.042748800000042754","0.31170999999927357","0.3068146484107693","0.029444444444444443","353.669769139","11:42:08"
