"date","dir_lat","dir_lng","dist","dur","length","start"
"2017-05-10","-0.11566667499985304","0.24970197500079047","0.26917196397123","0.012222222222222223","269.171963971","09:23:06"
"2017-05-10","0.059002250000139346","-0.39498109999944336","0.38944505223557796","0.034722222222222224","433.524447161","21:27:26"
"2017-02-24","0.041746875000001585","-0.22253867499976218","0.22085949416768458","0.1325","2180.59157405","08:46:17"
"2017-04-06","0.08126725000008746","0.3500058000006714","0.3506055171278205","0.06694444444444445","889.831627731","19:52:07"
"2017-03-07","0.0","0.0","0.0","0.006111111111111111","0.0","17:59:30"
"2017-03-20","0.22064614999999202","0.298907624999956","0.36465930523676726","0.042222222222222223","424.512571869","15:57:06"
"2017-03-21","0.003005774999925759","0.16387040000075714","0.1597660842050093","0.008888888888888889","159.766084205","13:35:49"
"2017-03-27","0.03640327500004568","-0.059447549998619564","0.06831362784209812","0.025","68.3136278421","11:35:34"
"2017-03-27","0.054994550000172414","-0.19960572500070947","0.2021031024909488","0.008888888888888889","202.103102491","14:51:26"
"2017-03-31","0.002003849999884588","-0.2641742250006381","0.257522008112981","0.025277777777777777","257.522008113","14:57:06"
"2017-04-03","-0.010019250000016201","-0.20984762500016352","0.204799374475163","0.029166666666666667","347.44566197","12:18:30"
"2017-04-07","0.11800450000008093","0.07904074999977624","0.1403140607406236","0.025555555555555557","520.589143982","15:54:15"
"2017-04-14","0.18424287499994635","0.056107799999141506","0.1910868400482547","0.008055555555555555","191.086840048","12:58:27"
"2017-04-14","-0.053881300000016806","-0.100192500000162","0.11138140408337449","0.030555555555555555","203.037328063","13:28:51"
"2017-04-15","-0.08616554999998112","-0.05432660000047456","0.10068020564351937","0.07194444444444445","100.680205644","18:01:15"
"2017-04-16","1.2518496249998707","-2.3628731250001294","2.6177442020258437","0.20472222222222222","2751.23231742","10:57:04"
"2017-04-16","-1.2841338750000328","2.40962962499915","2.6730978048454683","0.2608333333333333","2851.5856349","17:42:38"
"2017-04-25","0.14060347500017462","0.2692951749987831","0.29737682056414727","0.028333333333333332","297.376820564","15:40:00"
"2017-04-27","-0.10553609999992015","-0.21062689999977807","0.23055173026047998","0.03277777777777778","291.310235442","09:47:25"
"2017-05-05","0.9123083750000689","-1.1516571250001044","1.4429740140685265","0.14027777777777778","1694.80556433","10:22:25"
"2017-05-05","-1.1046779750000635","1.440545500000044","1.7823884412344457","0.15083333333333335","1831.28131475","11:08:34"
"2017-05-06","0.0","0.0","0.0","0.0030555555555555557","0.0","11:15:52"
"2017-05-10","0.028165224999882943","-0.3338636749987117","0.32664805598376023","0.025","329.509153433","13:49:49"
"2017-05-16","-0.1765614499999603","0.20973629999886256","0.26941598045810417","0.4825","2690.51100346","11:48:01"
"2017-05-17","1.2586404500001278","-1.9254772000001954","2.255474566059037","0.18444444444444444","2323.76789278","17:41:56"
"2017-06-05","0.0043416749999147354","0.08917132499951137","0.08703025190231009","0.0077777777777777776","87.0302519023","15:23:30"
"2017-06-08","-0.020038499999834647","-0.11210427500014611","0.11107764638266472","0.025833333333333333","111.077646383","13:55:02"
"2017-06-10","-0.011689124999952982","0.12657652499999372","0.12393130649923888","0.008611111111111111","123.931306499","16:37:58"
"2017-02-22","0.342881000000071","-0.4866015750006813","0.584032076783019","0.04027777777777778","658.263868442","18:16:38"
"2017-02-23","-0.2253218000000523","0.5486095999991644","0.5797626450734295","0.0175","589.195792282","09:04:10"
"2017-02-23","0.18724865000006985","-0.4280446249998132","0.4568635996787772","0.03305555555555555","466.886513481","18:34:45"
"2017-03-31","0.14739430000003617","0.0","0.14647388328549157","0.025555555555555557","146.473883285","18:28:31"
"2017-04-08","-0.4372846000000171","1.1499872499995742","1.202272618489249","0.4086111111111111","1844.58390605","22:34:33"
"2017-04-09","-0.05844562499996266","0.01447224999984762","0.05976941154176537","0.1413888888888889","339.589870185","13:35:13"
"2017-04-14","0.03328617500000548","-0.005120949999727032","0.033452850058391076","0.03305555555555555","134.166020913","01:10:19"
"2017-04-19","-0.2470301750000215","-0.029723775000891805","0.24719156735449113","0.08","247.764490031","21:15:58"
"2017-04-23","0.1639817249998828","0.03740520000048236","0.16698716668566438","0.008333333333333333","166.987166686","14:57:28"
"2017-04-25","-0.10831922500001255","-0.004230350000393557","0.10772177092182213","0.9663888888888889","243.915639057","14:16:16"
"2017-04-26","0.08482964999999214","0.03896374999971144","0.09246118506898231","0.013888888888888888","92.461185069","09:35:04"
"2017-04-27","0.213744000000016","0.033174850000088796","0.21485687184425542","0.09222222222222222","217.141636057","18:10:33"
"2017-05-14","0.11388547499999957","0.017923325000626635","0.1145149667956297","0.010277777777777778","114.514966796","20:14:08"
"2017-05-22","-0.2420205500000134","-0.0509868500009965","0.24559099297288414","0.015277777777777777","245.590992973","20:59:27"
"2017-05-23","-0.12357075000006797","-0.020372475000771217","0.12439451452886237","0.008888888888888889","124.394514529","13:26:58"
"2017-05-24","-0.11221559999986504","-0.023712225000249276","0.1138852182163389","0.016666666666666666","113.885218216","15:18:57"
"2017-05-26","0.12902567499994055","0.0","0.12821996711141204","0.025","128.219967111","18:01:33"
"2017-05-27","-0.20105295000002185","-0.03395412499970334","0.2025204078643441","0.01611111111111111","202.520407864","17:57:22"
"2017-05-28","0.10664935000007576","-0.022042349999719237","0.1081395031934395","0.0225","259.252091962","19:11:11"
"2017-06-05","0.08616554999998112","0.01870260000024118","0.08754679157759836","0.008888888888888889","87.5467915776","21:36:04"
"2017-06-07","-0.008794674999943908","0.017032724999711136","0.01876312531047809","0.09638888888888889","225.59429135","16:24:17"
"2017-06-07","0.08382772499995098","0.01614212500037766","0.08477732923597761","0.01638888888888889","84.777329236","21:39:18"
"2017-06-08","-0.1814597500000517","0.010241900001036086","0.1806027779134545","0.06055555555555556","184.020095862","19:06:56"
"2017-06-11","0.03105967500008977","-0.01870260000024118","0.0358478283728878","0.022222222222222223","245.135859383","16:16:32"
"2017-06-13","0.1996057250001162","-0.4909432500007938","0.5180426787034937","0.043611111111111114","522.089861365","20:26:07"
"2017-06-17","0.1743349500000446","0.033174850000088796","0.1762386456193541","0.025277777777777777","176.238645619","18:52:51"
"2017-06-26","-0.18435419999986302","-0.07982002500097281","0.19904122494842344","0.034166666666666665","287.772853193","17:38:36"
"2017-06-26","0.28187490000004706","-0.9818865000000055","0.9972755594310385","0.09111111111111111","1116.66859139","20:57:02"
"2017-06-26","-0.5336920500000456","1.109242300001196","1.2043396781061624","0.05361111111111111","1313.96583944","21:37:43"
"2017-06-27","0.2981283499999459","-0.6964492000008449","0.7407163299335412","0.0425","746.856248345","11:02:09"
"2017-06-27","-0.37015562500002724","1.0863093500005612","1.1209867415748884","0.06777777777777778","1144.36866155","12:20:45"
"2017-06-27","0.17255374999999337","0.036514599999566855","0.1751314712675683","0.008333333333333333","175.131471268","14:15:53"
"2017-07-08","1.2190087500001254","-2.0086369749990642","2.302406858671903","0.1125","2638.08094134","14:54:54"
