"date","dir_lat","dir_lng","dist","dur","length","start"
"2017-04-12","-0.42091982500000386","-0.08148989999992083","0.4257675073886439","0.016944444444444446","450.289996414","11:54:29"
"2017-05-19","-1.1202634750000668","-0.5316882000007542","1.2280078881831862","0.21833333333333332","1554.87575405","11:47:50"
"2017-05-16","0.02972377499990304","-0.19960572500070947","0.1968143782062153","0.010277777777777778","196.814378206","17:13:10"
"2017-06-01","-0.9881206999998883","-0.11978570000131868","0.9888682630670406","0.043333333333333335","989.767836412","14:01:34"
"2017-07-17","-0.10319827500008776","-0.03996567500034587","0.10970443721076646","0.027777777777777776","438.455733832","14:30:55"
"2017-04-27","0.04152422499997046","-0.566532924999791","0.5538006707920334","0.04055555555555555","671.329944364","16:20:34"
"2017-04-28","0.21764037499986852","0.18680334999980985","0.2827345522571562","0.020555555555555556","285.62080708","10:57:51"
"2017-04-28","-0.04152422499997046","-0.31081939999994007","0.30578650792461964","0.07666666666666666","954.07218174","15:33:16"
"2017-05-11","0.10998909999994932","0.5104251249990676","0.5094310196935413","0.0925","563.288647211","10:13:17"
"2017-06-15","-0.9615140250000254","-0.12735579999960828","0.9635407835947858","1.2052777777777777","2572.53274854","10:21:40"
"2017-06-16","-0.0482037250001131","-0.5375884250000958","0.5262312120951059","0.025833333333333333","546.120798829","19:25:55"
"2017-06-16","0.17010459999984878","0.16309112499956058","0.23206069367849105","0.057777777777777775","386.606189919","20:05:19"
"2017-06-16","-0.07247257499994579","-0.5656423249988756","0.5560763594119391","0.1322222222222222","976.620055741","21:02:42"
"2017-06-18","0.05989285000006608","0.3812881250007923","0.37641828991668563","0.08277777777777778","732.038467339","12:21:13"
"2017-06-18","-0.020706449999928014","-0.16988194999981765","0.16687571434834728","0.09166666666666666","173.526530302","19:18:42"
"2017-06-21","-0.07113667500015457","-0.6531437749994389","0.6406033956311075","0.059166666666666666","811.027986457","12:10:48"
"2017-06-21","0.13525987500002096","0.1758935000004602","0.2178726040004141","0.01138888888888889","217.872604","13:24:47"
"2017-06-23","-0.3144931249999592","-0.1214555750002667","0.3342046823743107","0.03111111111111111","568.130788752","15:54:00"
"2017-06-23","-0.05588515000009915","-0.5928056249999039","0.5805353956388102","0.04972222222222222","614.97746171","19:19:00"
"2017-06-25","0.1078739249999503","0.5325788000000877","0.5301146435545013","0.07861111111111112","791.347018514","19:49:56"
"2017-06-26","0.11455342499989518","0.6182990500004021","0.6133796802277472","0.05305555555555556","653.767293236","13:44:03"
"2017-07-02","1.131618624999874","0.060338149999535066","1.1260886386276001","0.049166666666666664","1154.89080465","01:31:29"
"2017-07-07","-0.12501797499997364","-0.02716330000102829","0.1270276839649354","0.028055555555555556","413.969173847","07:11:23"
"2017-07-19","0.07692557500017272","0.34399425000002887","0.34393190525464395","0.11027777777777778","403.103461046","20:15:49"
"2017-07-20","-0.11366282499996845","-0.47825219999961316","0.4796930776978815","0.13666666666666666","491.05180946","12:25:27"
"2017-07-22","0.06289862499999184","0.5520606749999434","0.5417707107423794","0.0913888888888889","890.862272193","10:28:07"
"2017-07-28","-0.17856530000004264","-0.07892942500005731","0.19341270046529596","0.021944444444444444","222.190871835","23:18:27"
"2017-08-16","-0.10553610000011791","-0.45008697500111444","0.4511093107493552","0.07138888888888889","742.52520667","11:50:12"
"2017-08-18","0.11154764999996943","0.4085627499999575","0.41340960873125965","0.025833333333333333","424.167847669","11:39:45"
