run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.07131441976925912,1,235.730297453,0,197.33445606325637,78.5874917263487,-2.217292476208208,98.12146508850762,62.32296771582283,25.073752937561107,62.04111590780115
2,0.07130578131411601,1,240.82776727,0,196.48684526045332,78.71453112614715,-2.808416046396559,99.48539947602767,62.07598421754674,22.781484004922458,61.94575052086039
3,0.07130704587232599,1,281.803466457,0,192.3935220868346,80.92305466654499,-3.2760035760545647,95.8190404708895,61.85942464568012,23.428897150289096,61.304080400618744
4,0.07130888138800733,1,237.478241512,0,197.36082203931403,79.44432545070583,-1.4253521719179192,97.73808414016571,62.66525259673727,24.70363895182343,62.031323755469714
5,0.07128171651123309,1,394.116493438,0,195.97707669053895,78.72768116403121,-2.971514404329321,94.51712116021633,63.429452137854476,22.389471401462924,61.92628231224101
6,0.07128295304763406,1,549.955010545,0,197.67259898113474,78.20183448011856,-2.583905386168455,95.73599604442089,63.75040315162476,22.894718173562534,62.14257502774334
7,0.07129084536107609,1,452.834507707,0,197.40648406365435,78.3777003199582,-2.447053872205103,96.71539142552918,62.409312145634466,23.555725204479046,62.04414843549953
8,0.07129404592947922,1,397.699616148,0,196.87325636374243,78.84226235319817,-2.179760899668129,98.62675344380848,63.22389214421586,23.530972015118145,61.991113340657115
9,0.07128563444157603,1,345.861021953,0,196.6400440067603,78.75019909117836,-2.4332199978684406,94.73954391482499,64.08792521512675,22.199753562473653,62.00911276199521
10,0.07128280103589762,1,542.007658226,0,194.7209346542557,78.90685949740374,-3.541040003964858,94.40240966849412,63.289942378079935,22.419683991078877,61.77109387705996
11,0.07129454090100082,1,418.684967051,0,195.68356592124886,79.13537866185267,-2.85578905205323,95.69236894568176,61.83758489479948,23.393127372993288,61.938085261136145
12,0.07129101062730331,1,572.324767502,0,192.64028596550193,79.58064709587032,-3.9003291303887995,95.23219617463604,62.846687380503305,23.23766748625767,61.502281109492074
13,0.07128224661742626,1,419.711473937,0,195.10972278957345,78.89927041932692,-3.2878899252742437,94.50062401603881,63.28911079959427,22.442888759871007,61.802401810789604
14,0.07128243557406491,1,599.864810218,0,194.96641766104707,78.91665909711975,-3.3520033994310188,94.41863192105819,63.29359856816808,22.41698986000427,61.789710384266186
15,0.07130785947621224,1,298.213626037,0,196.22252476380922,78.78569372785012,-2.691108877614758,100.07474524647138,62.25367862039003,23.146150036992218,61.77837248710487
16,0.07128151823100416,1,458.427930895,0,196.28401584268002,78.58453089909747,-2.9031191260624145,94.74903779226926,63.44269025784214,22.489206788458276,61.9467947587134
17,0.07128264155918183,1,555.514124212,0,194.82450210128204,78.95318757773586,-3.399449109039291,94.35334840458914,63.28273138365658,22.400588244569267,61.773248105820564
