uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,9.833333333333334
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,10.5
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,10.083333333333334
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,10.833333333333334
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,10.5
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,8.666666666666666
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,9.75
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,10.083333333333334
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,10.5
L0525201113_15C5,20.169359,17.539,19.685833,-0.98651749,0.45229712,10.166667,0.48543462,810.8347718317616,422.3299342254041,476.83092614506006,40.37257103940069,104.89868999677202,1,9.75
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,8.333333333333334
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,9.416666666666666
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,9.5
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,9.5
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,8.666666666666666
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,9.083333333333334
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,9.083333333333334
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,9.083333333333334
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,9.583333333333334
L0220092815,12.982421,12.653,12.653,-1.1164142,0.40365797,9.5,0.30704838,810.8347718317616,422.3299342254041,476.83092614506006,25.98663220213926,67.52019019972737,2,9.333333333333334
L0508174958_627D,4.24193,2.307,2.3069999,0.0,1.0,10.0,0.97086877,810.8347718317616,422.3299342254041,476.83092614506006,8.490979820883993,22.061826558692676,3,9.916666666666666
L0508174958_627D,4.24193,2.307,2.3069999,0.0,1.0,10.0,0.97086877,810.8347718317616,422.3299342254041,476.83092614506006,8.490979820883993,22.061826558692676,3,10.166666666666666
L0508174958_627D,4.24193,2.307,2.3069999,0.0,1.0,10.0,0.97086877,810.8347718317616,422.3299342254041,476.83092614506006,8.490979820883993,22.061826558692676,3,9.583333333333334
L0508174958_627D,4.24193,2.307,2.3069999,0.0,1.0,10.0,0.97086877,810.8347718317616,422.3299342254041,476.83092614506006,8.490979820883993,22.061826558692676,3,9.333333333333334
L0508174958_627D,4.24193,2.307,2.3069999,0.0,1.0,10.0,0.97086877,810.8347718317616,422.3299342254041,476.83092614506006,8.490979820883993,22.061826558692676,3,12.833333333333334
L0508174958_627D,4.24193,2.307,2.3069999,0.0,1.0,10.0,0.97086877,810.8347718317616,422.3299342254041,476.83092614506006,8.490979820883993,22.061826558692676,3,12.5
