obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.0712824139846648,1,412.574650785,195.01579850042384,78.93047591174461,-3.300713468061627,94.68331918145682,63.259890053353644,22.589892470745266,61.785491290684334
