iteration,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,64.53696431384958,148.06621129217876,0.0,40.859053208326024,63.61336674008571,31.720501539362832,15.05986929789866
2,138.55759284639277,83.12665851320058,0.0,28.153363189586372,39.085199774544904,29.919720646208702,20.770411626642282
