run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
15,0.08231069616147971,1,1265.831932209,0,104.39546372893041,96.80750102963677,84.34899576875976,11.306497954055002,75.78223715304792,49.855615146943606,21.468568727077546,59.754794067012234
16,0.08239971056776846,1,3969.097768199,0,104.78399746420745,94.99046173970562,82.34732227257398,9.891201205474475,75.74129114050606,49.800821579583086,21.45995963792503,59.85670993870247
17,0.08232462531477702,1,3324.061402235,0,98.99861369743877,96.94987668826352,85.28633075693332,10.493208466232003,75.51852964434006,49.573892933608754,21.18998707835428,57.9340912955129
18,0.08231270143853868,1,501.193127538,0,97.16761757121508,96.78287870091542,85.70676022354179,10.486666829858722,75.36759042065103,49.60010376296759,21.14543184354411,57.321906621115204
19,0.08229421536286438,0,7268.166250478,0,104.69428354882423,96.69809387581955,84.21970569561046,11.359780771557297,75.90492201855199,49.77658815341545,21.596207536030473,59.814173294997545
20,0.082293676293034,0,7294.282911999,0,103.70074188371682,96.70669597524648,84.27887429978281,11.207705523940408,75.75140682713507,49.748140550421276,21.603278892969023,59.43392933076012
21,0.08245273844510535,1,284.165662074,0,98.75788732668063,92.51449795816488,83.94734670174715,8.244266109333974,75.30805956200174,49.41528696753278,21.749876261024692,58.20275938073368
22,0.08243780497208684,1,395.000224026,0,108.04840679361132,92.43291215570314,81.54116865570084,9.379920808044073,76.03529549481702,49.78164883696963,21.8354330867498,60.631577965872715
23,0.08229514410739644,0,7278.358546973,0,105.17570250134858,96.69053711994397,84.0749167002433,11.413350354151815,75.90461115044678,49.80449798443743,21.633152045128632,59.93227233575257
24,0.08233125580763678,1,1389.555321993,0,103.97795533990764,96.70249277156645,84.24849729728932,11.21366030007112,78.4862787070163,47.986750872497375,21.048377351872727,59.54385959921237
25,0.082310690878383,1,1507.78370694,0,104.4337390673689,96.81048351804095,84.39553533982736,11.316806886270584,75.85808525012204,49.816727300894414,21.451556521668522,59.79964804042667
26,0.08280384772340421,1,298.381364812,0,102.7176513780531,94.57616537481246,82.23890393627538,8.992099715131225,77.27852297957052,47.243315372337705,15.218245530461786,59.40523966963243
27,0.08231037634147131,1,1219.036233667,0,103.83363183130545,96.81597732750063,84.55698844861394,11.24530224343991,75.78125740329627,49.79634567905825,21.44369536287406,59.64450292141435
28,0.0823883590720253,1,5989.302380313,0,105.41579313949178,96.46734493888202,81.99328142197162,10.391141119850255,75.81605524284728,49.83873932256204,21.46794593408731,59.96779313277017
29,0.08231042473881774,1,1109.658103496,0,103.18056283888562,96.81877098719609,84.64999139649987,11.163948450661747,75.73753965334993,49.767814163274714,21.432292360268978,59.41806070042122
30,0.08233908749584821,1,1856.285892456,0,105.04176836412931,96.67207334384125,83.33227531241378,11.097462683235582,78.52092658394191,48.17349728291475,21.00395730512927,59.566231067492275
31,0.0823855494175253,1,830.626307489,0,102.75064437231893,97.04760087596081,85.26333807299247,11.493690179828759,78.45264009122066,48.17597565196134,20.407068994655194,58.85115040917598
32,0.08250908932409459,1,333.108416445,0,97.9386725832435,89.93935374917014,85.09452540733206,7.538707539880471,77.51638780025374,47.765515112190506,20.578072934886066,57.95971019479813
33,0.08229388620523445,0,7280.409603096,0,103.82040971139227,96.70455595845297,84.22188330176839,11.20321783618967,75.77725125331777,49.742522308565,21.608322524566372,59.46610761932258
34,0.08231038300559317,1,1368.959614518,0,103.69950746723353,96.81298634282318,84.5273829036388,11.22482543457802,75.7806215027425,49.787412662325785,21.439897817013144,59.566953374081805
35,0.08284158700136528,1,200.625185872,0,108.33445332699227,80.9342280925026,87.31784361425932,8.838860694694066,77.86282644647515,47.440963511301746,17.369032943587836,61.28241866139467
36,0.08231039784229811,1,1045.487338523,0,103.90222044076607,96.8164717820436,84.55221876981842,11.259598392277807,75.79904187355265,49.80089132554949,21.445445106980973,59.66652384565174
37,0.08229401874205095,0,7290.830718626,0,104.5431588971661,96.700223829013,84.23409085516484,11.341236790946128,75.88271217241713,49.77288018738416,21.598489470049277,59.75389509575514
38,0.08238907787811253,1,1309.317245183,0,105.21856768959123,96.4640652724782,82.02845471157764,10.36555095149353,75.96741641433967,49.79798284778103,21.074202545877725,59.89897775973777
39,0.08229450530806616,0,7267.311721666,0,104.88400167845175,96.6969630697522,84.18866327410615,11.386060972174407,75.92730065259826,49.78152926101978,21.595089747742758,59.8716232891516
40,0.08239122251822309,0,7288.601602675,0,102.62825837464081,96.51244792996066,82.71180287503887,10.075131906217644,75.62802472855518,49.71870180403442,21.431657295459583,59.23173491057815
41,0.08229345029059808,0,7265.97372973,0,104.17706570790311,96.70719160938474,84.3804340836304,11.304876955413274,75.84549802675643,49.76359779877959,21.609045248020887,59.687100902290354
42,0.08231451413249836,1,662.722673633,0,104.0413963623746,96.87420192442646,84.2324215913521,11.545054507008544,75.81722276345648,49.78398208800127,21.489232994429674,59.18055273757735
43,0.0824804463661935,1,283.046272399,0,101.10770101129867,91.97928466245492,83.41368707133155,8.58760031222625,78.88339952884337,48.0893788057068,21.339314260762396,58.789527709524705
44,0.08238824075796143,1,5774.777644814,0,105.2628579305921,96.47217632418106,82.08289769897063,10.375566886620254,75.86150995904279,49.78529502107597,21.427931722429484,59.9682959953845
45,0.08231040963619808,1,1883.48195149,0,103.91710177639223,96.81364357025306,84.51548515352542,11.244934829794694,75.80701151545905,49.80087748870668,21.445414151507944,59.66255396841682
46,0.08240697460309714,0,7255.86996179,0,108.2844265852032,97.3629355721174,83.62351117049073,10.635001631496099,76.1423597260597,50.145112868106736,21.048742094956257,60.215916571198115
47,0.08244406501249125,1,212.856016581,0,101.34101731402164,95.66291535677283,82.70480198311073,9.44723825537373,78.16254940067714,48.03852671016515,20.58858925248662,58.80482071254633
48,0.0826181925050573,1,193.725325052,0,107.40058199650605,85.32811511870804,84.58372009182288,8.082229403453251,78.21993566120231,48.006028896383675,17.704695468116334,60.36092584310513
49,0.08239829437984304,1,527.057146946,0,104.16408976674253,96.81568478245792,82.49220638083625,10.361413278190385,78.56570386868685,47.9785551379807,20.901830168835673,59.45342699385542
50,0.08233239413121024,1,950.668793745,0,103.26988342299637,96.70158406482622,84.40870918347571,11.271728984859063,78.36622089389476,47.96391388956927,21.2647921650888,59.10923003652002
51,0.08252305169831751,1,266.99078185,0,102.92586281315215,91.4805394517073,83.24069588875986,8.53817567931332,78.84267842709163,48.27527958616969,18.435840742430013,59.28974331936214
52,0.08229344335593343,0,7270.04738997,0,103.32361826228224,96.71329359640492,84.38818255463951,11.15307778182157,75.72913602916887,49.729535646734384,21.599045959127142,59.35285195103022
53,0.0822939090069225,0,7251.739548784,0,103.94344974070218,96.70258990025906,84.20684083514848,11.230002845688773,75.80293046926478,49.75923083215967,21.61558876429084,59.498776855969794
54,0.08231037654291984,1,1593.818838981,0,103.64857965759097,96.81696669902135,84.60171417825775,11.21549380125528,75.77907211291695,49.78749022839861,21.461733283537342,59.601121872918604
55,0.08231056970552329,1,1061.247148643,0,104.20573722816808,96.80836483991226,84.39615427278264,11.268675672881058,75.80014400274288,49.811408796266065,21.44958450928118,59.71738364777294
56,0.08229480185937438,0,7231.308676398,0,105.02950374205567,96.69449183828071,84.13151753652382,11.397837214336525,75.94193704471206,49.784108780157396,21.58218077540379,59.900081896133855
57,0.08229458118225004,1,3175.927334224,0,103.5043503706309,96.70650964081972,84.16700912229119,11.113905069428363,75.71488472533316,49.747726205405705,21.585600988638994,59.33091181127726
58,0.08231051740554843,1,1855.135275109,0,105.04557545976022,96.85639757627266,84.35875317026922,11.429201951037781,75.867307611578,49.85157586411207,21.465712837962464,59.92312496659204
59,0.08239072910607238,0,7253.109136234,0,103.09672965458573,96.50172066253342,82.50228485365382,10.10968169282153,75.61223319275409,49.74157428823725,21.43027780019357,59.302116475402876
60,0.08231044080510637,1,4302.415225991,0,104.01371801339067,96.81535315567044,84.51619867193082,11.268036423058964,75.78052992387771,49.819503608187986,21.45342152902562,59.69599958651437
61,0.08229430306082941,1,3146.842753132,0,103.84098241413885,96.70089492938357,84.14401993298978,11.226266669599621,75.7725576480205,49.73250398422617,21.60679251426836,59.40166360719304
62,0.08230184857680224,0,7251.444560417,0,101.62567451914032,96.72227386360876,84.16881520144715,10.689929704423797,75.55953567666329,49.72614430001705,21.45305559787407,58.61816281018941
63,0.0825495526860795,1,178.050603876,0,113.7495239716396,84.48575758045305,83.8629307035153,8.552277102343428,79.1042665447711,47.82991231565761,21.063160937721822,62.51360625883432
64,0.08239706172154089,1,801.000751777,0,105.4186570035391,96.17568648434458,81.86729943811834,10.257902682792718,75.81388618381366,49.829350218805054,21.45556126743405,60.006042801619266
65,0.08231029366425573,1,1052.772153376,0,104.75672210797549,96.85848887709095,84.34721832265127,11.379325114801263,75.86424201922577,49.832618766828865,21.457921660336414,59.793562318960184
66,0.0823907497450841,1,6564.456521981,0,102.87381879824407,96.5079924072877,82.6374503564811,10.101216119684445,75.60436837632551,49.734700866851526,21.42935779615078,59.289112951064546
67,0.08255595217288393,1,283.59909871,0,102.94302463460474,92.73902432692638,82.8177568964848,9.066803259173534,72.61080002695577,51.053731278035535,19.089494875068493,59.14895192596393
68,0.08231131079442258,1,1948.745372667,0,103.71039493048877,96.89864472578599,84.45420356504454,11.246200019970757,75.79370688686102,49.80201066311705,21.367480371296896,59.49541604356034
69,0.08235387780124505,1,548.531514927,0,106.97009298991661,96.7479140622363,83.51627473317366,11.603759944474579,78.69826008568317,48.246610868659815,20.986055591024698,60.37523247928316
70,0.08231046182189979,1,960.385708273,0,104.03717005831173,96.81247378630965,84.46845491406772,11.2654095063364,75.80138444864693,49.80388752470773,21.446538898976605,59.67703632023161
71,0.082310356437234,1,977.740220429,0,103.74285436911926,96.81777515935433,84.57941669007367,11.231522714944834,75.78687711338372,49.806749981319,21.44824241630534,59.62253978114782
72,0.08229321734885792,0,7242.064716724,1,103.96445234431471,96.70972518410784,84.43525169543663,11.281104368851997,75.80939630342839,49.753490501044794,21.612003688323927,59.63034875196486
73,0.08229686738081286,1,1098.529207814,0,103.9625450082062,96.70193255035221,83.94639088018337,10.992769547466144,75.81259304948784,49.78892742246206,21.440229379024604,59.513183906571335
74,0.08229325936105811,1,2283.096159652,0,103.9055738872981,96.71145988702418,84.41647375244551,11.225714390745432,75.81705880782756,49.7606716884385,21.618881343506505,59.63188276835409
75,0.08254724049340784,1,483.882187467,0,102.74299095210095,96.27530978436813,81.4336802491814,10.082738306759596,78.29208720629765,47.92811299736026,17.64213325779499,58.594004293276896
76,0.08250094057179258,1,262.419615366,0,106.14884677582717,88.31423562580368,83.57027001513713,8.318231247765237,78.57864576121754,48.486120779539064,19.590856496562772,60.10702663092052
77,0.08231100543693169,1,837.392790546,0,104.16805901626016,96.83139628665516,84.41319456165263,11.246595893731108,75.94628995489737,49.8587030988936,21.31258788145028,59.73202791098031
78,0.08238855963101069,1,4847.868772749,0,106.45998337924462,96.45427157772049,81.85820648724496,10.553897717865942,75.76431335269575,49.90853656009094,21.457179093198768,60.307277870117254
79,0.08231040579420133,1,1017.274439973,0,103.91538249525277,96.81427679084459,84.51940472559816,11.252908531958159,75.79308770452319,49.79477864203391,21.442777705070302,59.65659681045728
80,0.082310415914737,1,2710.25039056,0,103.43818715091815,96.81248658952708,84.55477738470145,11.181396107518221,75.75454836661977,49.77961398587605,21.436944136738134,59.47888713876724
81,0.08229492635785036,0,7234.37936071,0,105.09413950470868,96.69365969015985,84.11376453750302,11.405297497406409,75.93426060196221,49.77866331806022,21.593055082020236,59.91708811348691
82,0.08231259620251327,1,1349.728314561,0,106.24481198718784,96.83610344612586,83.97854032220735,11.599577837160917,75.98083870865992,49.884972757525304,21.47832277717674,60.19237844520857
83,0.08231043237607297,1,1557.796275879,0,103.99375124461191,96.81461572540826,84.51583893014825,11.264470442919283,75.80849118909529,49.80737428333441,21.448217834020543,59.68760029925247
84,0.08256693394800323,1,197.998915744,0,103.85820320373838,95.72552603580708,81.47223074629693,9.489659913590307,78.24607750400197,47.754080472081455,17.40010649448758,59.576295759103814
85,0.08231012316412563,1,1050.84347166,0,103.11803567257371,96.69820402986527,83.45481676574441,10.634195124761073,75.85572280847762,49.78456876926888,21.156290469597483,58.95473520983957
86,0.08231036402207735,1,3020.222396953,0,103.24923515438105,96.81833428692859,84.67206987368115,11.16631907145407,75.74292381050078,49.77241432440154,21.434110994423634,59.470806243027894
87,0.08231477326194224,1,558.794306158,0,104.01672587443548,96.87318250548803,84.2149389415716,11.544213502713209,75.8309892822811,49.78849449199953,21.45040118737858,59.154351101584155
88,0.08231198228285834,1,800.899169546,0,105.42878150067807,96.88352585154614,84.31694435662344,11.365578142642018,75.70226150744817,49.98900933297052,21.538717225270982,60.11914820354229
89,0.08229421309562722,0,7269.241353393,0,104.70458542205625,96.69839571399076,84.23005934495976,11.362724007561084,75.90506019378078,49.77689456588577,21.595563652286817,59.824499525047045
90,0.08238811748576212,1,4709.193013718,0,105.1651112391176,96.47355494461432,82.12420843844649,10.379548866960507,75.85370035113506,49.76718413554741,21.454140870326377,59.9394299308377
91,0.08231210430848927,1,771.968753064,0,105.67286327948987,96.87345129992784,84.12070139261542,11.433400253872703,75.91572400428788,49.85463124134457,21.560555231774647,60.04069957747869
92,0.08240141756123094,1,324.849985549,0,103.20934727294397,96.27902310048884,81.95064160635425,9.754962662004534,75.56976991965861,49.74747983616572,21.42597890077701,59.29099132699507
93,0.08229631538790415,1,2865.602084624,0,103.06257219980735,96.71036310915177,84.1031559204194,10.968410021263288,75.69127968416987,49.73995780047129,21.540379384291324,59.172535990611955
94,0.0822951909429159,1,3777.65596175,0,103.7567889738102,96.69982450712502,84.02946768013622,11.15272638708232,75.76172873553578,49.74958447542025,21.606901889257713,59.34095676774399
95,0.08229515644724628,0,7248.906890497,0,105.19803091820856,96.69085404593764,84.0834235490136,11.41783177006302,75.90296442375625,49.80111281540091,21.62152434994511,59.9460204463116
96,0.08242810878225537,1,591.44685182,0,104.23483623741579,96.46398035992789,82.15605430920795,10.16237696103082,78.34587613147782,48.13968630483134,20.97231594496316,59.62704532911029
97,0.08229379682633968,0,7247.661558249,0,103.00194773730865,96.71660076009309,84.39729603023957,11.088187479092309,75.69928235559276,49.72607046213825,21.592699278355905,59.240390715626475
98,0.08229331147262695,1,5631.436807902,0,102.76274918592871,96.7244425839211,84.57048823454414,11.058658061404959,75.67499170946594,49.72305665038431,21.588949253610654,59.25595014820564
99,0.08229549365785145,1,4542.076692992,0,103.58501709162965,96.70257017760649,84.03618219575662,11.092686914971958,75.72452851540895,49.74871282633963,21.59707626255469,59.30394754040306
100,0.08238947134031863,1,3149.674403403,0,103.20956617791414,96.50682998501587,82.89223843921349,10.365130498954864,75.62888358477966,49.75216286703916,21.461908066709114,59.4460653862601
101,0.08231072881724598,1,1051.917589436,0,104.48242168679005,96.80943364199831,84.37158653481822,11.323843079015735,75.84460321589013,49.83221120760721,21.458246730907995,59.80343747986209
102,0.08229415763568532,0,7248.29680613,0,102.94564656616842,96.713711089732,84.34959193280886,11.1091349533943,75.69162581348812,49.72326823829506,21.589752799487965,59.15630394061443
103,0.08231103190979694,1,1655.514816943,0,104.80648347023221,96.8061384465091,84.28148626658266,11.360366787665123,75.87669388582515,49.81360653685325,21.44954988189643,59.88601590897812
104,0.08238833359376581,1,2578.43957627,0,105.54302378039567,96.4668049545842,81.99957872581513,10.400011632191436,75.8752102378057,49.82445305505182,21.453182121377175,60.03662302522326
105,0.08229371987537049,1,6789.273517096,0,103.82541758168738,96.70540059675487,84.25626002288041,11.218579776344566,75.77953577765192,49.74495369502184,21.609427808422687,59.47709767405931
106,0.08231013821912322,1,1252.555328419,0,104.63976661627925,96.86186704506089,84.42636924477455,11.375191476655344,75.85911277505696,49.826275706318114,21.455315359185196,59.78638819470993
107,0.08231033528080683,1,1218.781174643,0,103.39704906708853,96.81865917449933,84.6657580438383,11.186790238662873,75.78186733888712,49.77234570763354,21.43384926912153,59.531088818365696
108,0.0823104566270386,1,1450.52236465,0,103.96538168644655,96.81094261757355,84.47646728849938,11.22994837329526,75.81856546997078,49.7828395356407,21.437467592297175,59.67584738920081
109,0.0823900408667278,1,1504.309132088,0,103.0506239349518,96.50373620802613,82.62143796874898,10.173348173721623,75.63574850995184,49.72391639571355,21.430704465405068,59.30943479395859
110,0.0822999169075776,0,7245.987711614,0,106.94262337248395,96.66211344164066,83.4760606210209,11.594257789893451,75.9560806701679,49.87220214023738,21.65840629782664,60.32093631904888
111,0.08231530981500457,1,753.467804462,0,101.30908765594592,96.91530232037523,85.05562176287839,11.13268774966924,75.55588618648652,49.69509386673893,21.413889135741023,58.503653775336424
112,0.08231039990760455,1,1106.315443253,0,103.8540241329581,96.81454639488591,84.51369153090153,11.247955936397773,75.78238354972211,49.77928836883231,21.436114424869285,59.62220137490019
113,0.08231034906853825,1,1442.47086984,0,103.68620276652544,96.81563721293013,84.57810896780133,11.216793075287873,75.78081469482197,49.78987181848922,21.441075592787026,59.60342829547542
114,0.082311133488919,1,1063.94940004,0,103.6514661130264,96.90000231918955,84.67001717532781,11.379435884293958,75.72574568973839,49.80361673210106,21.596962911370145,59.45916273227612
115,0.08238877533631392,1,5940.720393768,0,104.31393911705338,96.48478137082162,82.26302443366947,10.25993959038695,75.76001519277216,49.79096322582117,21.45454539111467,59.672855898867894
116,0.08239084181776858,1,5197.078534248,0,102.77083082778776,96.51090221658686,82.69557570987682,10.094182023763166,75.60072135689374,49.732640810427824,21.43153797179772,59.2830997945602
117,0.08231033509660175,1,1508.101558216,0,103.62305006005161,96.81767614114025,84.61358447978216,11.216844667350447,75.77390770183997,49.78637814724449,21.439561965907455,59.59303662320722
118,0.08229348400905011,1,6212.487756381,0,103.05933904167945,96.71658626802618,84.43736689009098,11.115551058922335,75.69671365850125,49.72077289937003,21.589932676873154,59.27556725443335
119,0.08229365666343383,0,7262.282807511,0,103.85866061174937,96.70503514509014,84.26928693879334,11.239123285789915,75.79935707625512,49.7560688878746,21.610708008849134,59.48817630311959
120,0.0823370613898859,1,2686.390219738,0,104.65831358924478,96.68164432477599,83.51206928780738,11.098241398490035,78.42548016320295,48.141336282614105,21.08828208397184,59.523397541003035
