run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
1,0.07417031362321928,1,442.358396249,1,109.42568952146924,128.12262270687398,-3.2015423175829825,60.96958151205671,-25.588336863416153,-31.365676351690826,70.88077521649704,56.02559120085828,60.096950508741195,20.702833573613624,71.11079803616491
2,0.07430201400219304,1,505.99929429,0,115.42348051353244,126.31595908426043,-2.604363601665311,60.60716785655274,-24.92490889630965,-28.55212558770911,70.93209590927346,53.9754382928302,65.6882348440168,20.85556028020327,72.47032501081456
