obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.0821137292023199,1,574.229216825,87.1464208372767,88.11773799215811,8.630576438242569,74.49818114634904,49.083257792920776,21.262149375745754,54.07841553055113
